GateV,DrainI
-20.0000E+0,13.4823E-9
-19.5000E+0,13.4681E-9
-19.0000E+0,13.4674E-9
-18.5000E+0,13.4708E-9
-18.0000E+0,13.4762E-9
-17.5000E+0,13.4806E-9
-17.0000E+0,13.4881E-9
-16.5000E+0,13.4943E-9
-16.0000E+0,13.5012E-9
-15.5000E+0,13.5064E-9
-15.0000E+0,13.5125E-9
-14.5000E+0,13.5187E-9
-14.0000E+0,13.5249E-9
-13.5000E+0,13.5313E-9
-13.0000E+0,13.5381E-9
-12.5000E+0,13.5442E-9
-12.0000E+0,13.5502E-9
-11.5000E+0,13.5562E-9
-11.0000E+0,13.5619E-9
-10.5000E+0,13.5676E-9
-10.0000E+0,13.5722E-9
-9.5000E+0,13.5775E-9
-9.0000E+0,13.5831E-9
-8.5000E+0,13.5869E-9
-8.0000E+0,13.5911E-9
-7.5000E+0,13.5966E-9
-7.0000E+0,13.6000E-9
-6.5000E+0,13.6043E-9
-6.0000E+0,13.6088E-9
-5.5000E+0,13.6131E-9
-5.0000E+0,13.6176E-9
-4.5000E+0,13.6226E-9
-4.0000E+0,13.6259E-9
-3.5000E+0,13.6308E-9
-3.0000E+0,13.7572E-9
-2.5000E+0,17.8574E-9
-2.0000E+0,37.1564E-9
-1.5000E+0,82.8687E-9
-1.0000E+0,162.8134E-9
-500.0000E-3,282.5917E-9
000.0000E-3,446.9138E-9
500.0000E-3,658.9574E-9
1.0000E+0,921.5534E-9
1.5000E+0,1.2319E-6
2.0000E+0,1.5994E-6
2.5000E+0,2.0245E-6
3.0000E+0,2.5089E-6
3.5000E+0,3.0538E-6
4.0000E+0,3.6627E-6
4.5000E+0,4.3383E-6
5.0000E+0,5.0847E-6
5.5000E+0,5.9067E-6
6.0000E+0,6.8101E-6
6.5000E+0,7.8011E-6
7.0000E+0,8.8757E-6
7.5000E+0,10.0164E-6
8.0000E+0,11.2710E-6
8.5000E+0,12.6424E-6
9.0000E+0,14.1222E-6
9.5000E+0,15.7155E-6
10.0000E+0,17.4526E-6
10.5000E+0,19.2878E-6
11.0000E+0,21.2531E-6
11.5000E+0,23.3554E-6
12.0000E+0,25.6133E-6
12.5000E+0,27.9840E-6
13.0000E+0,30.5143E-6
13.5000E+0,33.2330E-6
14.0000E+0,36.0832E-6
14.5000E+0,39.1048E-6
15.0000E+0,42.2827E-6
15.5000E+0,45.6321E-6
16.0000E+0,49.2050E-6
16.5000E+0,52.9385E-6
17.0000E+0,56.8383E-6
17.5000E+0,60.9516E-6
18.0000E+0,65.2359E-6
18.5000E+0,69.7632E-6
19.0000E+0,74.5053E-6
19.5000E+0,79.4184E-6
20.0000E+0,84.5678E-6
20.0000E+0,84.4261E-6
19.5000E+0,79.1294E-6
19.0000E+0,74.0018E-6
18.5000E+0,69.1298E-6
18.0000E+0,64.5016E-6
17.5000E+0,60.0508E-6
17.0000E+0,55.8445E-6
16.5000E+0,51.8711E-6
16.0000E+0,48.1029E-6
15.5000E+0,44.5241E-6
15.0000E+0,41.1371E-6
14.5000E+0,37.9576E-6
14.0000E+0,34.9614E-6
13.5000E+0,32.1301E-6
13.0000E+0,29.4668E-6
12.5000E+0,26.9660E-6
12.0000E+0,24.6136E-6
11.5000E+0,22.4207E-6
11.0000E+0,20.3594E-6
10.5000E+0,18.4341E-6
10.0000E+0,16.6459E-6
9.5000E+0,14.9755E-6
9.0000E+0,13.4263E-6
8.5000E+0,11.9826E-6
8.0000E+0,10.6601E-6
7.5000E+0,9.4354E-6
7.0000E+0,8.3154E-6
6.5000E+0,7.2879E-6
6.0000E+0,6.3412E-6
5.5000E+0,5.4958E-6
5.0000E+0,4.7157E-6
4.5000E+0,4.0088E-6
4.0000E+0,3.3699E-6
3.5000E+0,2.7976E-6
3.0000E+0,2.2881E-6
2.5000E+0,1.8372E-6
2.0000E+0,1.4421E-6
1.5000E+0,1.1015E-6
1.0000E+0,812.7786E-9
500.0000E-3,572.4664E-9
000.0000E-3,384.6626E-9
-500.0000E-3,239.8219E-9
-1.0000E+0,135.7735E-9
-1.5000E+0,68.0085E-9
-2.0000E+0,30.8747E-9
-2.5000E+0,15.9823E-9
-3.0000E+0,13.1789E-9
-3.5000E+0,13.1320E-9
-4.0000E+0,13.1492E-9
-4.5000E+0,13.1679E-9
-5.0000E+0,13.1860E-9
-5.5000E+0,13.2031E-9
-6.0000E+0,13.2190E-9
-6.5000E+0,13.2346E-9
-7.0000E+0,13.2494E-9
-7.5000E+0,13.2640E-9
-8.0000E+0,13.2795E-9
-8.5000E+0,13.2927E-9
-9.0000E+0,13.3052E-9
-9.5000E+0,13.3177E-9
-10.0000E+0,13.3306E-9
-10.5000E+0,13.3421E-9
-11.0000E+0,13.3522E-9
-11.5000E+0,13.3631E-9
-12.0000E+0,13.3724E-9
-12.5000E+0,13.3823E-9
-13.0000E+0,13.3924E-9
-13.5000E+0,13.4021E-9
-14.0000E+0,13.4123E-9
-14.5000E+0,13.4216E-9
-15.0000E+0,13.4301E-9
-15.5000E+0,13.4377E-9
-16.0000E+0,13.4456E-9
-16.5000E+0,13.4560E-9
-17.0000E+0,13.4634E-9
-17.5000E+0,13.4718E-9
-18.0000E+0,13.4808E-9
-18.5000E+0,13.4894E-9
-19.0000E+0,13.4972E-9
-19.5000E+0,13.5053E-9
-20.0000E+0,13.5121E-9
