GateV,DrainI
-20.0000E+0,13.3773E-9
-19.5000E+0,13.4484E-9
-19.0000E+0,13.3791E-9
-18.5000E+0,13.4203E-9
-18.0000E+0,13.3967E-9
-17.5000E+0,13.4229E-9
-17.0000E+0,13.4059E-9
-16.5000E+0,13.4302E-9
-16.0000E+0,13.3348E-9
-15.5000E+0,13.4598E-9
-15.0000E+0,13.4419E-9
-14.5000E+0,13.4519E-9
-14.0000E+0,13.4508E-9
-13.5000E+0,13.4541E-9
-13.0000E+0,13.4689E-9
-12.5000E+0,13.5142E-9
-12.0000E+0,13.4808E-9
-11.5000E+0,13.4899E-9
-11.0000E+0,13.5006E-9
-10.5000E+0,13.5037E-9
-10.0000E+0,13.5252E-9
-9.5000E+0,13.5263E-9
-9.0000E+0,13.5108E-9
-8.5000E+0,13.5198E-9
-8.0000E+0,13.5135E-9
-7.5000E+0,13.5340E-9
-7.0000E+0,13.5607E-9
-6.5000E+0,13.5839E-9
-6.0000E+0,13.5386E-9
-5.5000E+0,13.5563E-9
-5.0000E+0,13.5608E-9
-4.5000E+0,13.5595E-9
-4.0000E+0,13.6114E-9
-3.5000E+0,13.6052E-9
-3.0000E+0,13.6417E-9
-2.5000E+0,16.1482E-9
-2.0000E+0,31.0507E-9
-1.5000E+0,69.8811E-9
-1.0000E+0,141.5492E-9
-500.0000E-3,251.9434E-9
000.0000E-3,405.7542E-9
500.0000E-3,606.5568E-9
1.0000E+0,856.8385E-9
1.5000E+0,1.1610E-6
2.0000E+0,1.5094E-6
2.5000E+0,1.9179E-6
3.0000E+0,2.3857E-6
3.5000E+0,2.9124E-6
4.0000E+0,3.5025E-6
4.5000E+0,4.1600E-6
5.0000E+0,4.8863E-6
5.5000E+0,5.6870E-6
6.0000E+0,6.5652E-6
6.5000E+0,7.5277E-6
7.0000E+0,8.5792E-6
7.5000E+0,9.7007E-6
8.0000E+0,10.9258E-6
8.5000E+0,12.2726E-6
9.0000E+0,13.7270E-6
9.5000E+0,15.2939E-6
10.0000E+0,16.9813E-6
10.5000E+0,18.7869E-6
11.0000E+0,20.7175E-6
11.5000E+0,22.7961E-6
12.0000E+0,25.0261E-6
12.5000E+0,27.3794E-6
13.0000E+0,29.8931E-6
13.5000E+0,32.5594E-6
14.0000E+0,35.3922E-6
14.5000E+0,38.3723E-6
15.0000E+0,41.5406E-6
15.5000E+0,44.8729E-6
16.0000E+0,48.3934E-6
16.5000E+0,52.1290E-6
17.0000E+0,56.0453E-6
17.5000E+0,60.1390E-6
18.0000E+0,64.4012E-6
18.5000E+0,68.8934E-6
19.0000E+0,73.5802E-6
19.5000E+0,78.4733E-6
20.0000E+0,83.5089E-6
20.0000E+0,83.3903E-6
19.5000E+0,78.0274E-6
19.0000E+0,72.9753E-6
18.5000E+0,68.1382E-6
18.0000E+0,63.5456E-6
17.5000E+0,59.1799E-6
17.0000E+0,55.0496E-6
16.5000E+0,51.0800E-6
16.0000E+0,47.3466E-6
15.5000E+0,43.8317E-6
15.0000E+0,40.4766E-6
14.5000E+0,37.3228E-6
14.0000E+0,34.3443E-6
13.5000E+0,31.5572E-6
13.0000E+0,28.9087E-6
12.5000E+0,26.4552E-6
12.0000E+0,24.1371E-6
11.5000E+0,21.9556E-6
11.0000E+0,19.9235E-6
10.5000E+0,18.0129E-6
10.0000E+0,16.2513E-6
9.5000E+0,14.6073E-6
9.0000E+0,13.0868E-6
8.5000E+0,11.6780E-6
8.0000E+0,10.3729E-6
7.5000E+0,9.1754E-6
7.0000E+0,8.0748E-6
6.5000E+0,7.0678E-6
6.0000E+0,6.1391E-6
5.5000E+0,5.3128E-6
5.0000E+0,4.5486E-6
4.5000E+0,3.8571E-6
4.0000E+0,3.2355E-6
3.5000E+0,2.6780E-6
3.0000E+0,2.1823E-6
2.5000E+0,1.7447E-6
2.0000E+0,1.3622E-6
1.5000E+0,1.0337E-6
1.0000E+0,756.6253E-9
500.0000E-3,527.3629E-9
000.0000E-3,349.6575E-9
-500.0000E-3,214.1020E-9
-1.0000E+0,118.3968E-9
-1.5000E+0,57.6721E-9
-2.0000E+0,26.0934E-9
-2.5000E+0,14.7539E-9
-3.0000E+0,13.0983E-9
-3.5000E+0,13.0863E-9
-4.0000E+0,13.1040E-9
-4.5000E+0,13.1223E-9
-5.0000E+0,13.1405E-9
-5.5000E+0,13.1590E-9
-6.0000E+0,13.1758E-9
-6.5000E+0,13.1920E-9
-7.0000E+0,13.2070E-9
-7.5000E+0,13.2219E-9
-8.0000E+0,13.2356E-9
-8.5000E+0,13.2495E-9
-9.0000E+0,13.2619E-9
-9.5000E+0,13.2741E-9
-10.0000E+0,13.2873E-9
-10.5000E+0,13.2990E-9
-11.0000E+0,13.3107E-9
-11.5000E+0,13.3217E-9
-12.0000E+0,13.3329E-9
-12.5000E+0,13.3434E-9
-13.0000E+0,13.3536E-9
-13.5000E+0,13.3636E-9
-14.0000E+0,13.3738E-9
-14.5000E+0,13.3830E-9
-15.0000E+0,13.3921E-9
-15.5000E+0,13.4019E-9
-16.0000E+0,13.4113E-9
-16.5000E+0,13.4200E-9
-17.0000E+0,13.4286E-9
-17.5000E+0,13.4373E-9
-18.0000E+0,13.4451E-9
-18.5000E+0,13.4533E-9
-19.0000E+0,13.4603E-9
-19.5000E+0,13.4683E-9
-20.0000E+0,13.4771E-9
