GateV,DrainI
-20.0000E+0,229.3982E-9
-19.5000E+0,229.5741E-9
-19.0000E+0,229.7405E-9
-18.5000E+0,229.8822E-9
-18.0000E+0,230.0251E-9
-17.5000E+0,230.1615E-9
-17.0000E+0,230.2988E-9
-16.5000E+0,230.4229E-9
-16.0000E+0,230.5464E-9
-15.5000E+0,230.6569E-9
-15.0000E+0,230.7665E-9
-14.5000E+0,230.8710E-9
-14.0000E+0,230.9839E-9
-13.5000E+0,231.0883E-9
-13.0000E+0,231.1870E-9
-12.5000E+0,231.2797E-9
-12.0000E+0,231.3764E-9
-11.5000E+0,231.4696E-9
-11.0000E+0,231.5557E-9
-10.5000E+0,231.6385E-9
-10.0000E+0,231.7195E-9
-9.5000E+0,231.8041E-9
-9.0000E+0,231.8965E-9
-8.5000E+0,231.9946E-9
-8.0000E+0,232.1247E-9
-7.5000E+0,232.4372E-9
-7.0000E+0,234.4677E-9
-6.5000E+0,244.4778E-9
-6.0000E+0,272.5248E-9
-5.5000E+0,327.9228E-9
-5.0000E+0,417.5913E-9
-4.5000E+0,549.5619E-9
-4.0000E+0,729.4619E-9
-3.5000E+0,958.1579E-9
-3.0000E+0,1.2508E-6
-2.5000E+0,1.5875E-6
-2.0000E+0,1.9977E-6
-1.5000E+0,2.4797E-6
-1.0000E+0,3.0361E-6
-500.0000E-3,3.6758E-6
000.0000E-3,4.4372E-6
500.0000E-3,5.3402E-6
1.0000E+0,6.2821E-6
1.5000E+0,7.2082E-6
2.0000E+0,8.4020E-6
2.5000E+0,9.5636E-6
3.0000E+0,10.9648E-6
3.5000E+0,12.5007E-6
4.0000E+0,14.1728E-6
4.5000E+0,15.9931E-6
5.0000E+0,17.9649E-6
5.5000E+0,20.0949E-6
6.0000E+0,22.3851E-6
6.5000E+0,24.8471E-6
7.0000E+0,27.4628E-6
7.5000E+0,30.4943E-6
8.0000E+0,33.5322E-6
8.5000E+0,36.4192E-6
9.0000E+0,39.7243E-6
9.5000E+0,43.2354E-6
10.0000E+0,46.9332E-6
10.5000E+0,50.8279E-6
11.0000E+0,54.9012E-6
11.5000E+0,59.1559E-6
12.0000E+0,63.5869E-6
12.5000E+0,68.2057E-6
13.0000E+0,72.9724E-6
13.5000E+0,77.9691E-6
14.0000E+0,83.0590E-6
14.5000E+0,88.5773E-6
15.0000E+0,93.8659E-6
15.5000E+0,99.5271E-6
16.0000E+0,105.4226E-6
16.5000E+0,111.4086E-6
17.0000E+0,117.5816E-6
17.5000E+0,123.7810E-6
18.0000E+0,130.2487E-6
18.5000E+0,136.8643E-6
19.0000E+0,143.8922E-6
19.5000E+0,150.7106E-6
20.0000E+0,157.3643E-6
20.0000E+0,157.3324E-6
19.5000E+0,150.1916E-6
19.0000E+0,143.0264E-6
18.5000E+0,136.0436E-6
18.0000E+0,129.2565E-6
17.5000E+0,122.5864E-6
17.0000E+0,116.0746E-6
16.5000E+0,109.7418E-6
16.0000E+0,103.5950E-6
15.5000E+0,97.5938E-6
15.0000E+0,91.8100E-6
14.5000E+0,86.2055E-6
14.0000E+0,80.7919E-6
13.5000E+0,75.5605E-6
13.0000E+0,70.5440E-6
12.5000E+0,65.7564E-6
12.0000E+0,61.1140E-6
11.5000E+0,56.6787E-6
11.0000E+0,52.4518E-6
10.5000E+0,48.4415E-6
10.0000E+0,44.6198E-6
9.5000E+0,40.9891E-6
9.0000E+0,37.5628E-6
8.5000E+0,34.3264E-6
8.0000E+0,31.2683E-6
7.5000E+0,28.3982E-6
7.0000E+0,25.7162E-6
6.5000E+0,23.2084E-6
6.0000E+0,20.8696E-6
5.5000E+0,18.6987E-6
5.0000E+0,16.6861E-6
4.5000E+0,14.8245E-6
4.0000E+0,13.1098E-6
3.5000E+0,11.5429E-6
3.0000E+0,10.1066E-6
2.5000E+0,8.8002E-6
2.0000E+0,7.6187E-6
1.5000E+0,6.5857E-6
1.0000E+0,5.6236E-6
500.0000E-3,4.7623E-6
000.0000E-3,4.0000E-6
-500.0000E-3,3.3276E-6
-1.0000E+0,2.7410E-6
-1.5000E+0,2.2317E-6
-2.0000E+0,1.7910E-6
-2.5000E+0,1.4211E-6
-3.0000E+0,1.0783E-6
-3.5000E+0,855.6862E-9
-4.0000E+0,658.4567E-9
-4.5000E+0,501.5845E-9
-5.0000E+0,387.5347E-9
-5.5000E+0,311.0336E-9
-6.0000E+0,340.6916E-9
-6.5000E+0,291.4920E-9
-7.0000E+0,243.0927E-9
-7.5000E+0,233.4129E-9
-8.0000E+0,232.7143E-9
-8.5000E+0,232.6991E-9
-9.0000E+0,232.7309E-9
-9.5000E+0,232.7765E-9
-10.0000E+0,232.8137E-9
-10.5000E+0,232.9559E-9
-11.0000E+0,232.7407E-9
-11.5000E+0,233.0173E-9
-12.0000E+0,233.1190E-9
-12.5000E+0,233.1571E-9
-13.0000E+0,233.2201E-9
-13.5000E+0,233.2870E-9
-14.0000E+0,233.3463E-9
-14.5000E+0,233.4105E-9
-15.0000E+0,233.4758E-9
-15.5000E+0,233.5399E-9
-16.0000E+0,233.6034E-9
-16.5000E+0,233.6663E-9
-17.0000E+0,233.7267E-9
-17.5000E+0,233.7841E-9
-18.0000E+0,233.8444E-9
-18.5000E+0,233.9114E-9
-19.0000E+0,233.9628E-9
-19.5000E+0,234.0173E-9
-20.0000E+0,234.0807E-9
