GateV,DrainI
-20.0000E+0,12.5884E-9
-19.5000E+0,12.5741E-9
-19.0000E+0,12.5743E-9
-18.5000E+0,12.5749E-9
-18.0000E+0,12.5772E-9
-17.5000E+0,12.5799E-9
-17.0000E+0,12.5875E-9
-16.5000E+0,12.5880E-9
-16.0000E+0,12.5938E-9
-15.5000E+0,12.5991E-9
-15.0000E+0,12.6046E-9
-14.5000E+0,12.6145E-9
-14.0000E+0,12.6199E-9
-13.5000E+0,12.6261E-9
-13.0000E+0,12.6306E-9
-12.5000E+0,12.6324E-9
-12.0000E+0,12.6370E-9
-11.5000E+0,12.6414E-9
-11.0000E+0,12.6453E-9
-10.5000E+0,12.6486E-9
-10.0000E+0,12.6574E-9
-9.5000E+0,12.6564E-9
-9.0000E+0,12.6624E-9
-8.5000E+0,12.6637E-9
-8.0000E+0,12.6702E-9
-7.5000E+0,12.6758E-9
-7.0000E+0,12.6801E-9
-6.5000E+0,12.6878E-9
-6.0000E+0,12.6973E-9
-5.5000E+0,12.6965E-9
-5.0000E+0,12.7045E-9
-4.5000E+0,12.7198E-9
-4.0000E+0,12.7644E-9
-3.5000E+0,12.8918E-9
-3.0000E+0,13.2728E-9
-2.5000E+0,15.7035E-9
-2.0000E+0,27.5298E-9
-1.5000E+0,58.6572E-9
-1.0000E+0,116.6754E-9
-500.0000E-3,206.4385E-9
000.0000E-3,332.6349E-9
500.0000E-3,499.2450E-9
1.0000E+0,710.0645E-9
1.5000E+0,963.7627E-9
2.0000E+0,1.2718E-6
2.5000E+0,1.6346E-6
3.0000E+0,2.0546E-6
3.5000E+0,2.5348E-6
4.0000E+0,3.0767E-6
4.5000E+0,3.6826E-6
5.0000E+0,4.3644E-6
5.5000E+0,5.1152E-6
6.0000E+0,5.9385E-6
6.5000E+0,6.8330E-6
7.0000E+0,7.8078E-6
7.5000E+0,8.8616E-6
8.0000E+0,9.9582E-6
8.5000E+0,11.1822E-6
9.0000E+0,12.4970E-6
9.5000E+0,13.8766E-6
10.0000E+0,15.3048E-6
10.5000E+0,16.8505E-6
11.0000E+0,18.4997E-6
11.5000E+0,20.2614E-6
12.0000E+0,22.1551E-6
12.5000E+0,24.1974E-6
13.0000E+0,26.2174E-6
13.5000E+0,28.3032E-6
14.0000E+0,30.5058E-6
14.5000E+0,33.2840E-6
15.0000E+0,36.1855E-6
15.5000E+0,39.0240E-6
16.0000E+0,41.8776E-6
16.5000E+0,44.7991E-6
17.0000E+0,47.8555E-6
17.5000E+0,51.0825E-6
18.0000E+0,54.3342E-6
18.5000E+0,57.6974E-6
19.0000E+0,61.2155E-6
19.5000E+0,65.0263E-6
20.0000E+0,68.7751E-6
20.0000E+0,68.6420E-6
19.5000E+0,64.7148E-6
19.0000E+0,60.9575E-6
18.5000E+0,57.3588E-6
18.0000E+0,53.8050E-6
17.5000E+0,50.4191E-6
17.0000E+0,47.1630E-6
16.5000E+0,44.0412E-6
16.0000E+0,41.0613E-6
15.5000E+0,38.2145E-6
15.0000E+0,35.4648E-6
14.5000E+0,32.8604E-6
14.0000E+0,30.3659E-6
13.5000E+0,28.0228E-6
13.0000E+0,25.7962E-6
12.5000E+0,23.6557E-6
12.0000E+0,21.6550E-6
11.5000E+0,19.7661E-6
11.0000E+0,17.9906E-6
10.5000E+0,16.3046E-6
10.0000E+0,14.7322E-6
9.5000E+0,13.2594E-6
9.0000E+0,11.8855E-6
8.5000E+0,10.6044E-6
8.0000E+0,9.4137E-6
7.5000E+0,8.3050E-6
7.0000E+0,7.2914E-6
6.5000E+0,6.3673E-6
6.0000E+0,5.5078E-6
5.5000E+0,4.7257E-6
5.0000E+0,4.0170E-6
4.5000E+0,3.3790E-6
4.0000E+0,2.8075E-6
3.5000E+0,2.3004E-6
3.0000E+0,1.8545E-6
2.5000E+0,1.4669E-6
2.0000E+0,1.1342E-6
1.5000E+0,853.4370E-9
1.0000E+0,622.9956E-9
500.0000E-3,434.3626E-9
000.0000E-3,286.3929E-9
-500.0000E-3,175.8536E-9
-1.0000E+0,98.3128E-9
-1.5000E+0,49.2818E-9
-2.0000E+0,23.7360E-9
-2.5000E+0,14.5353E-9
-3.0000E+0,12.7456E-9
-3.5000E+0,12.4180E-9
-4.0000E+0,12.3113E-9
-4.5000E+0,12.2800E-9
-5.0000E+0,12.2817E-9
-5.5000E+0,12.2915E-9
-6.0000E+0,12.3026E-9
-6.5000E+0,12.3144E-9
-7.0000E+0,12.3267E-9
-7.5000E+0,12.3392E-9
-8.0000E+0,12.3496E-9
-8.5000E+0,12.3623E-9
-9.0000E+0,12.3749E-9
-9.5000E+0,12.3881E-9
-10.0000E+0,12.3950E-9
-10.5000E+0,12.4048E-9
-11.0000E+0,12.4141E-9
-11.5000E+0,12.4240E-9
-12.0000E+0,12.4314E-9
-12.5000E+0,12.4402E-9
-13.0000E+0,12.4465E-9
-13.5000E+0,12.4582E-9
-14.0000E+0,12.4721E-9
-14.5000E+0,12.4817E-9
-15.0000E+0,12.4809E-9
-15.5000E+0,12.4967E-9
-16.0000E+0,12.5019E-9
-16.5000E+0,12.5093E-9
-17.0000E+0,12.5141E-9
-17.5000E+0,12.5208E-9
-18.0000E+0,12.5297E-9
-18.5000E+0,12.5357E-9
-19.0000E+0,12.5409E-9
-19.5000E+0,12.5498E-9
-20.0000E+0,12.5524E-9
