GateV,DrainI
-20.0000E+0,9.2983E-9
-19.5000E+0,9.2822E-9
-19.0000E+0,9.2786E-9
-18.5000E+0,9.2776E-9
-18.0000E+0,9.2794E-9
-17.5000E+0,9.2808E-9
-17.0000E+0,9.2827E-9
-16.5000E+0,9.2855E-9
-16.0000E+0,9.2888E-9
-15.5000E+0,9.2918E-9
-15.0000E+0,9.2958E-9
-14.5000E+0,9.2994E-9
-14.0000E+0,9.3025E-9
-13.5000E+0,9.3061E-9
-13.0000E+0,9.3096E-9
-12.5000E+0,9.3139E-9
-12.0000E+0,9.3157E-9
-11.5000E+0,9.3193E-9
-11.0000E+0,9.3233E-9
-10.5000E+0,9.3271E-9
-10.0000E+0,9.3295E-9
-9.5000E+0,9.3320E-9
-9.0000E+0,9.3356E-9
-8.5000E+0,9.3393E-9
-8.0000E+0,9.3420E-9
-7.5000E+0,9.3446E-9
-7.0000E+0,9.3478E-9
-6.5000E+0,9.3507E-9
-6.0000E+0,9.3533E-9
-5.5000E+0,9.3565E-9
-5.0000E+0,9.3589E-9
-4.5000E+0,9.3614E-9
-4.0000E+0,9.3641E-9
-3.5000E+0,9.3662E-9
-3.0000E+0,9.3686E-9
-2.5000E+0,9.4431E-9
-2.0000E+0,12.8940E-9
-1.5000E+0,31.5917E-9
-1.0000E+0,77.3257E-9
-500.0000E-3,159.1197E-9
000.0000E-3,283.7632E-9
500.0000E-3,457.0871E-9
1.0000E+0,684.6341E-9
1.5000E+0,965.7081E-9
2.0000E+0,1.3153E-6
2.5000E+0,1.7344E-6
3.0000E+0,2.2265E-6
3.5000E+0,2.7969E-6
4.0000E+0,3.4499E-6
4.5000E+0,4.1911E-6
5.0000E+0,5.0260E-6
5.5000E+0,5.9626E-6
6.0000E+0,7.0068E-6
6.5000E+0,8.1663E-6
7.0000E+0,9.3969E-6
7.5000E+0,10.8051E-6
8.0000E+0,12.3469E-6
8.5000E+0,14.0318E-6
9.0000E+0,15.8639E-6
9.5000E+0,17.8523E-6
10.0000E+0,19.9994E-6
10.5000E+0,22.3146E-6
11.0000E+0,24.8021E-6
11.5000E+0,27.4721E-6
12.0000E+0,30.3260E-6
12.5000E+0,33.3730E-6
13.0000E+0,36.6138E-6
13.5000E+0,40.0586E-6
14.0000E+0,43.7073E-6
14.5000E+0,47.5690E-6
15.0000E+0,51.6412E-6
15.5000E+0,55.9305E-6
16.0000E+0,60.4309E-6
16.5000E+0,65.1501E-6
17.0000E+0,70.0852E-6
17.5000E+0,75.2421E-6
18.0000E+0,80.6014E-6
18.5000E+0,86.1757E-6
19.0000E+0,91.5690E-6
19.5000E+0,97.5749E-6
20.0000E+0,103.7674E-6
20.0000E+0,103.5972E-6
19.5000E+0,97.1100E-6
19.0000E+0,90.8826E-6
18.5000E+0,84.9158E-6
18.0000E+0,79.1910E-6
17.5000E+0,73.7103E-6
17.0000E+0,68.3792E-6
16.5000E+0,63.3699E-6
16.0000E+0,58.6106E-6
15.5000E+0,54.0949E-6
15.0000E+0,49.8105E-6
14.5000E+0,45.7572E-6
14.0000E+0,41.9289E-6
13.5000E+0,38.3251E-6
13.0000E+0,34.9372E-6
12.5000E+0,31.7598E-6
12.0000E+0,28.7819E-6
11.5000E+0,26.0022E-6
11.0000E+0,23.4109E-6
10.5000E+0,21.0053E-6
10.0000E+0,18.7738E-6
9.5000E+0,16.7113E-6
9.0000E+0,14.8086E-6
8.5000E+0,13.0610E-6
8.0000E+0,11.4592E-6
7.5000E+0,9.9990E-6
7.0000E+0,8.6702E-6
6.5000E+0,7.4674E-6
6.0000E+0,6.3989E-6
5.5000E+0,5.4204E-6
5.0000E+0,4.5468E-6
4.5000E+0,3.7721E-6
4.0000E+0,3.0878E-6
3.5000E+0,2.4887E-6
3.0000E+0,1.9686E-6
2.5000E+0,1.5230E-6
2.0000E+0,1.1464E-6
1.5000E+0,834.4324E-9
1.0000E+0,584.7863E-9
500.0000E-3,385.5779E-9
000.0000E-3,235.7005E-9
-500.0000E-3,129.9780E-9
-1.0000E+0,62.2387E-9
-1.5000E+0,25.3992E-9
-2.0000E+0,11.2328E-9
-2.5000E+0,8.9668E-9
-3.0000E+0,8.9403E-9
-3.5000E+0,8.9516E-9
-4.0000E+0,8.9657E-9
-4.5000E+0,8.9796E-9
-5.0000E+0,8.9939E-9
-5.5000E+0,9.0074E-9
-6.0000E+0,9.0193E-9
-6.5000E+0,9.0312E-9
-7.0000E+0,9.0411E-9
-7.5000E+0,9.0527E-9
-8.0000E+0,9.0630E-9
-8.5000E+0,9.0729E-9
-9.0000E+0,9.0836E-9
-9.5000E+0,9.0912E-9
-10.0000E+0,9.1019E-9
-10.5000E+0,9.1106E-9
-11.0000E+0,9.1191E-9
-11.5000E+0,9.1276E-9
-12.0000E+0,9.1352E-9
-12.5000E+0,9.1437E-9
-13.0000E+0,9.1500E-9
-13.5000E+0,9.1582E-9
-14.0000E+0,9.1664E-9
-14.5000E+0,9.1714E-9
-15.0000E+0,9.1784E-9
-15.5000E+0,9.1844E-9
-16.0000E+0,9.1911E-9
-16.5000E+0,9.1976E-9
-17.0000E+0,9.2050E-9
-17.5000E+0,9.2106E-9
-18.0000E+0,9.2170E-9
-18.5000E+0,9.2225E-9
-19.0000E+0,9.2283E-9
-19.5000E+0,9.2342E-9
-20.0000E+0,9.2391E-9
