GateV,DrainI
-20.0000E+0,216.1322E-9
-19.5000E+0,216.2841E-9
-19.0000E+0,216.4461E-9
-18.5000E+0,216.5628E-9
-18.0000E+0,216.6852E-9
-17.5000E+0,216.8318E-9
-17.0000E+0,216.9638E-9
-16.5000E+0,217.0981E-9
-16.0000E+0,217.2148E-9
-15.5000E+0,217.3054E-9
-15.0000E+0,217.4131E-9
-14.5000E+0,217.5286E-9
-14.0000E+0,217.6107E-9
-13.5000E+0,217.7094E-9
-13.0000E+0,217.8059E-9
-12.5000E+0,217.9095E-9
-12.0000E+0,217.9662E-9
-11.5000E+0,218.0649E-9
-11.0000E+0,218.1693E-9
-10.5000E+0,218.2524E-9
-10.0000E+0,218.3472E-9
-9.5000E+0,218.4344E-9
-9.0000E+0,218.5103E-9
-8.5000E+0,218.6594E-9
-8.0000E+0,218.9353E-9
-7.5000E+0,220.7162E-9
-7.0000E+0,228.3309E-9
-6.5000E+0,247.6022E-9
-6.0000E+0,281.7945E-9
-5.5000E+0,330.9467E-9
-5.0000E+0,394.7553E-9
-4.5000E+0,472.3309E-9
-4.0000E+0,558.9443E-9
-3.5000E+0,647.2265E-9
-3.0000E+0,736.8671E-9
-2.5000E+0,925.0229E-9
-2.0000E+0,1.1654E-6
-1.5000E+0,1.5244E-6
-1.0000E+0,2.0573E-6
-500.0000E-3,2.7646E-6
000.0000E-3,3.2634E-6
500.0000E-3,3.9271E-6
1.0000E+0,4.5688E-6
1.5000E+0,5.2919E-6
2.0000E+0,6.2542E-6
2.5000E+0,7.3485E-6
3.0000E+0,9.3354E-6
3.5000E+0,10.5982E-6
4.0000E+0,11.9730E-6
4.5000E+0,13.4449E-6
5.0000E+0,15.2890E-6
5.5000E+0,17.1027E-6
6.0000E+0,19.1324E-6
6.5000E+0,20.7002E-6
7.0000E+0,23.2514E-6
7.5000E+0,25.6239E-6
8.0000E+0,27.4586E-6
8.5000E+0,30.4813E-6
9.0000E+0,33.1707E-6
9.5000E+0,36.9102E-6
10.0000E+0,40.3791E-6
10.5000E+0,44.2191E-6
11.0000E+0,47.8756E-6
11.5000E+0,51.4997E-6
12.0000E+0,55.1984E-6
12.5000E+0,59.3126E-6
13.0000E+0,63.2365E-6
13.5000E+0,67.1260E-6
14.0000E+0,72.1568E-6
14.5000E+0,76.7411E-6
15.0000E+0,81.3776E-6
15.5000E+0,93.8277E-6
16.0000E+0,99.7242E-6
16.5000E+0,105.8092E-6
17.0000E+0,112.1046E-6
17.5000E+0,118.5739E-6
18.0000E+0,125.2235E-6
18.5000E+0,132.0981E-6
19.0000E+0,139.1449E-6
19.5000E+0,146.4117E-6
20.0000E+0,153.9721E-6
20.0000E+0,153.6298E-6
19.5000E+0,145.7783E-6
19.0000E+0,138.1889E-6
18.5000E+0,130.8630E-6
18.0000E+0,123.7673E-6
17.5000E+0,116.9124E-6
17.0000E+0,110.2762E-6
16.5000E+0,103.8902E-6
16.0000E+0,97.7309E-6
15.5000E+0,91.8020E-6
15.0000E+0,86.0952E-6
14.5000E+0,80.6097E-6
14.0000E+0,75.3416E-6
13.5000E+0,70.3002E-6
13.0000E+0,65.4972E-6
12.5000E+0,60.8679E-6
12.0000E+0,56.4557E-6
11.5000E+0,52.2619E-6
11.0000E+0,48.2751E-6
10.5000E+0,44.4976E-6
10.0000E+0,40.9175E-6
9.5000E+0,37.5356E-6
9.0000E+0,34.3425E-6
8.5000E+0,31.3383E-6
8.0000E+0,28.5154E-6
7.5000E+0,25.8729E-6
7.0000E+0,23.4010E-6
6.5000E+0,21.0951E-6
6.0000E+0,18.9487E-6
5.5000E+0,16.9591E-6
5.0000E+0,15.1184E-6
4.5000E+0,13.4220E-6
4.0000E+0,11.8617E-6
3.5000E+0,10.4325E-6
3.0000E+0,9.1273E-6
2.5000E+0,7.9416E-6
2.0000E+0,6.8980E-6
1.5000E+0,5.9239E-6
1.0000E+0,5.0504E-6
500.0000E-3,4.2726E-6
000.0000E-3,3.5824E-6
-500.0000E-3,2.9748E-6
-1.0000E+0,2.4432E-6
-1.5000E+0,1.9821E-6
-2.0000E+0,1.5875E-6
-2.5000E+0,1.2542E-6
-3.0000E+0,978.0141E-9
-3.5000E+0,754.1410E-9
-4.0000E+0,583.0026E-9
-4.5000E+0,448.1114E-9
-5.0000E+0,351.3036E-9
-5.5000E+0,286.8596E-9
-6.0000E+0,248.2749E-9
-6.5000E+0,228.9773E-9
-7.0000E+0,221.9206E-9
-7.5000E+0,220.3525E-9
-8.0000E+0,220.1809E-9
-8.5000E+0,220.1664E-9
-9.0000E+0,220.1942E-9
-9.5000E+0,220.2106E-9
-10.0000E+0,220.2701E-9
-10.5000E+0,220.3331E-9
-11.0000E+0,220.4061E-9
-11.5000E+0,220.4579E-9
-12.0000E+0,220.4802E-9
-12.5000E+0,220.5405E-9
-13.0000E+0,220.6254E-9
-13.5000E+0,220.7009E-9
-14.0000E+0,220.7611E-9
-14.5000E+0,220.8241E-9
-15.0000E+0,220.8939E-9
-15.5000E+0,220.9424E-9
-16.0000E+0,220.9940E-9
-16.5000E+0,221.0627E-9
-17.0000E+0,221.1339E-9
-17.5000E+0,221.1856E-9
-18.0000E+0,221.3628E-9
-18.5000E+0,221.4268E-9
-19.0000E+0,221.4688E-9
-19.5000E+0,221.5101E-9
-20.0000E+0,221.5765E-9
