GateV,DrainI
-20.0000E+0,904.4927E-9
-19.5000E+0,905.1087E-9
-19.0000E+0,905.9135E-9
-18.5000E+0,907.8370E-9
-18.0000E+0,914.4234E-9
-17.5000E+0,931.5042E-9
-17.0000E+0,966.5481E-9
-16.5000E+0,1.0293E-6
-16.0000E+0,1.1307E-6
-15.5000E+0,1.2834E-6
-15.0000E+0,1.4957E-6
-14.5000E+0,1.7823E-6
-14.0000E+0,2.1539E-6
-13.5000E+0,2.6282E-6
-13.0000E+0,3.2081E-6
-12.5000E+0,3.9086E-6
-12.0000E+0,4.7404E-6
-11.5000E+0,5.7253E-6
-11.0000E+0,6.8640E-6
-10.5000E+0,8.1609E-6
-10.0000E+0,9.6094E-6
-9.5000E+0,11.2816E-6
-9.0000E+0,13.1352E-6
-8.5000E+0,15.1893E-6
-8.0000E+0,17.4620E-6
-7.5000E+0,19.9416E-6
-7.0000E+0,22.6757E-6
-6.5000E+0,25.6302E-6
-6.0000E+0,28.8282E-6
-5.5000E+0,32.3255E-6
-5.0000E+0,36.0850E-6
-4.5000E+0,40.0558E-6
-4.0000E+0,44.3567E-6
-3.5000E+0,48.9007E-6
-3.0000E+0,53.7096E-6
-2.5000E+0,58.7762E-6
-2.0000E+0,64.1012E-6
-1.5000E+0,69.5706E-6
-1.0000E+0,75.2380E-6
-500.0000E-3,81.0705E-6
000.0000E-3,86.9470E-6
500.0000E-3,92.6638E-6
1.0000E+0,98.2182E-6
1.5000E+0,103.1534E-6
2.0000E+0,106.8211E-6
2.5000E+0,108.7016E-6
3.0000E+0,109.3281E-6
3.5000E+0,109.8681E-6
4.0000E+0,111.3771E-6
4.5000E+0,114.4347E-6
5.0000E+0,118.9330E-6
5.5000E+0,124.6942E-6
6.0000E+0,131.1941E-6
6.5000E+0,138.4727E-6
7.0000E+0,146.1730E-6
7.5000E+0,154.2742E-6
8.0000E+0,162.7754E-6
8.5000E+0,171.6650E-6
9.0000E+0,180.8386E-6
9.5000E+0,190.4954E-6
10.0000E+0,200.4003E-6
10.5000E+0,210.6227E-6
11.0000E+0,221.0675E-6
11.5000E+0,231.1842E-6
12.0000E+0,242.2101E-6
12.5000E+0,253.5102E-6
13.0000E+0,265.1162E-6
13.5000E+0,277.4396E-6
14.0000E+0,289.9461E-6
14.5000E+0,302.3419E-6
15.0000E+0,314.7872E-6
15.5000E+0,328.0157E-6
16.0000E+0,340.6555E-6
16.5000E+0,353.2323E-6
17.0000E+0,366.1871E-6
17.5000E+0,379.1810E-6
18.0000E+0,393.0900E-6
18.5000E+0,407.1697E-6
19.0000E+0,420.8643E-6
19.5000E+0,431.7380E-6
20.0000E+0,443.7038E-6
20.0000E+0,443.4815E-6
19.5000E+0,422.7026E-6
19.0000E+0,404.8872E-6
18.5000E+0,391.9563E-6
18.0000E+0,387.2644E-6
17.5000E+0,373.7925E-6
17.0000E+0,360.0155E-6
16.5000E+0,347.1991E-6
16.0000E+0,333.6530E-6
15.5000E+0,320.5165E-6
15.0000E+0,308.0083E-6
14.5000E+0,295.0690E-6
14.0000E+0,278.6615E-6
13.5000E+0,266.9121E-6
13.0000E+0,255.6317E-6
12.5000E+0,244.5490E-6
12.0000E+0,233.5266E-6
11.5000E+0,225.6233E-6
11.0000E+0,217.7476E-6
10.5000E+0,207.5745E-6
10.0000E+0,198.1083E-6
9.5000E+0,187.9863E-6
9.0000E+0,178.5080E-6
8.5000E+0,169.3262E-6
8.0000E+0,160.4498E-6
7.5000E+0,151.8810E-6
7.0000E+0,143.2015E-6
6.5000E+0,135.7561E-6
6.0000E+0,128.8477E-6
5.5000E+0,122.3678E-6
5.0000E+0,116.6829E-6
4.5000E+0,112.1742E-6
4.0000E+0,109.2007E-6
3.5000E+0,107.7894E-6
3.0000E+0,107.2731E-6
2.5000E+0,106.6181E-6
2.0000E+0,104.6388E-6
1.5000E+0,100.8811E-6
1.0000E+0,95.9034E-6
500.0000E-3,90.3248E-6
000.0000E-3,84.4870E-6
-500.0000E-3,78.6907E-6
-1.0000E+0,72.9852E-6
-1.5000E+0,67.5169E-6
-2.0000E+0,62.1634E-6
-2.5000E+0,56.9953E-6
-3.0000E+0,52.0387E-6
-3.5000E+0,47.3513E-6
-4.0000E+0,42.9590E-6
-4.5000E+0,38.8202E-6
-5.0000E+0,34.9209E-6
-5.5000E+0,31.2928E-6
-6.0000E+0,27.9016E-6
-6.5000E+0,24.7853E-6
-7.0000E+0,21.9280E-6
-7.5000E+0,19.2822E-6
-8.0000E+0,16.8578E-6
-8.5000E+0,14.6555E-6
-9.0000E+0,12.6831E-6
-9.5000E+0,10.8880E-6
-10.0000E+0,9.3137E-6
-10.5000E+0,7.8892E-6
-11.0000E+0,6.6731E-6
-11.5000E+0,5.5706E-6
-12.0000E+0,4.6283E-6
-12.5000E+0,3.8207E-6
-13.0000E+0,3.1387E-6
-13.5000E+0,2.5797E-6
-14.0000E+0,2.1247E-6
-14.5000E+0,1.7668E-6
-15.0000E+0,1.4888E-6
-15.5000E+0,1.2834E-6
-16.0000E+0,1.1395E-6
-16.5000E+0,1.0420E-6
-17.0000E+0,981.6345E-9
-17.5000E+0,948.0312E-9
-18.0000E+0,932.3071E-9
-18.5000E+0,926.5522E-9
-19.0000E+0,925.3258E-9
-19.5000E+0,925.1728E-9
-20.0000E+0,925.2088E-9
