GateV,DrainI
-20.0000E+0,22.6385E-9
-19.5000E+0,22.6255E-9
-19.0000E+0,22.6290E-9
-18.5000E+0,22.6412E-9
-18.0000E+0,22.6555E-9
-17.5000E+0,22.6709E-9
-17.0000E+0,22.6845E-9
-16.5000E+0,22.6986E-9
-16.0000E+0,22.7135E-9
-15.5000E+0,22.7260E-9
-15.0000E+0,22.7373E-9
-14.5000E+0,22.7473E-9
-14.0000E+0,22.7595E-9
-13.5000E+0,22.7691E-9
-13.0000E+0,22.7788E-9
-12.5000E+0,22.7883E-9
-12.0000E+0,22.8000E-9
-11.5000E+0,22.8105E-9
-11.0000E+0,22.8209E-9
-10.5000E+0,22.8309E-9
-10.0000E+0,22.8398E-9
-9.5000E+0,22.8503E-9
-9.0000E+0,22.8600E-9
-8.5000E+0,22.8706E-9
-8.0000E+0,22.8827E-9
-7.5000E+0,22.8954E-9
-7.0000E+0,22.9011E-9
-6.5000E+0,22.9124E-9
-6.0000E+0,22.9234E-9
-5.5000E+0,22.9321E-9
-5.0000E+0,22.9384E-9
-4.5000E+0,22.9478E-9
-4.0000E+0,23.1056E-9
-3.5000E+0,25.8508E-9
-3.0000E+0,37.5173E-9
-2.5000E+0,65.8143E-9
-2.0000E+0,119.4692E-9
-1.5000E+0,206.4510E-9
-1.0000E+0,334.3377E-9
-500.0000E-3,509.3016E-9
000.0000E-3,737.2361E-9
500.0000E-3,1.0165E-6
1.0000E+0,1.3645E-6
1.5000E+0,1.7808E-6
2.0000E+0,2.2688E-6
2.5000E+0,2.8339E-6
3.0000E+0,3.4808E-6
3.5000E+0,4.2154E-6
4.0000E+0,5.0427E-6
4.5000E+0,5.9693E-6
5.0000E+0,7.0009E-6
5.5000E+0,8.1460E-6
6.0000E+0,9.3610E-6
6.5000E+0,10.7523E-6
7.0000E+0,12.2752E-6
7.5000E+0,13.9371E-6
8.0000E+0,15.7433E-6
8.5000E+0,17.7054E-6
9.0000E+0,19.8249E-6
9.5000E+0,22.1117E-6
10.0000E+0,24.5673E-6
10.5000E+0,27.2023E-6
11.0000E+0,30.0198E-6
11.5000E+0,33.0308E-6
12.0000E+0,36.2352E-6
12.5000E+0,39.6396E-6
13.0000E+0,43.2472E-6
13.5000E+0,47.0664E-6
14.0000E+0,51.0973E-6
14.5000E+0,55.3503E-6
15.0000E+0,59.8194E-6
15.5000E+0,64.5091E-6
16.0000E+0,69.4196E-6
16.5000E+0,74.5570E-6
17.0000E+0,79.9150E-6
17.5000E+0,85.5063E-6
18.0000E+0,90.9423E-6
18.5000E+0,96.9929E-6
19.0000E+0,103.2715E-6
19.5000E+0,109.7019E-6
20.0000E+0,116.4532E-6
20.0000E+0,116.2363E-6
19.5000E+0,109.1917E-6
19.0000E+0,102.4156E-6
18.5000E+0,95.9399E-6
18.0000E+0,89.7187E-6
17.5000E+0,83.7592E-6
17.0000E+0,78.0664E-6
16.5000E+0,72.6223E-6
16.0000E+0,67.3588E-6
15.5000E+0,61.5151E-6
15.0000E+0,57.8071E-6
14.5000E+0,53.3381E-6
14.0000E+0,49.1042E-6
13.5000E+0,45.1061E-6
13.0000E+0,41.3334E-6
12.5000E+0,37.7830E-6
12.0000E+0,34.4433E-6
11.5000E+0,31.3129E-6
11.0000E+0,28.3814E-6
10.5000E+0,25.6474E-6
10.0000E+0,23.0991E-6
9.5000E+0,20.7332E-6
9.0000E+0,18.5372E-6
8.5000E+0,16.5087E-6
8.0000E+0,14.6378E-6
7.5000E+0,12.9210E-6
7.0000E+0,11.3474E-6
6.5000E+0,9.9114E-6
6.0000E+0,8.6043E-6
5.5000E+0,7.4210E-6
5.0000E+0,6.3720E-6
4.5000E+0,5.4088E-6
4.0000E+0,4.5476E-6
3.5000E+0,3.7827E-6
3.0000E+0,3.1070E-6
2.5000E+0,2.5153E-6
2.0000E+0,2.0016E-6
1.5000E+0,1.5610E-6
1.0000E+0,1.1879E-6
500.0000E-3,878.2168E-9
000.0000E-3,630.3268E-9
-500.0000E-3,430.8682E-9
-1.0000E+0,279.5674E-9
-1.5000E+0,170.7998E-9
-2.0000E+0,98.3543E-9
-2.5000E+0,55.1005E-9
-3.0000E+0,32.7118E-9
-3.5000E+0,23.9367E-9
-4.0000E+0,22.0962E-9
-4.5000E+0,22.0499E-9
-5.0000E+0,22.0816E-9
-5.5000E+0,22.1132E-9
-6.0000E+0,22.1416E-9
-6.5000E+0,22.1692E-9
-7.0000E+0,22.1979E-9
-7.5000E+0,22.2226E-9
-8.0000E+0,22.2477E-9
-8.5000E+0,22.2699E-9
-9.0000E+0,22.2925E-9
-9.5000E+0,22.3155E-9
-10.0000E+0,22.3368E-9
-10.5000E+0,22.3546E-9
-11.0000E+0,22.3736E-9
-11.5000E+0,22.3945E-9
-12.0000E+0,22.4116E-9
-12.5000E+0,22.4309E-9
-13.0000E+0,22.4473E-9
-13.5000E+0,22.4638E-9
-14.0000E+0,22.4795E-9
-14.5000E+0,22.4949E-9
-15.0000E+0,22.5109E-9
-15.5000E+0,22.5260E-9
-16.0000E+0,22.5415E-9
-16.5000E+0,22.5554E-9
-17.0000E+0,22.5692E-9
-17.5000E+0,22.5839E-9
-18.0000E+0,22.5983E-9
-18.5000E+0,22.6091E-9
-19.0000E+0,22.6211E-9
-19.5000E+0,22.6345E-9
-20.0000E+0,22.6476E-9
