GateV,DrainI
-20.0000E+0,232.5792E-9
-19.5000E+0,232.7873E-9
-19.0000E+0,233.0189E-9
-18.5000E+0,233.2397E-9
-18.0000E+0,233.4623E-9
-17.5000E+0,233.6822E-9
-17.0000E+0,233.8874E-9
-16.5000E+0,234.0634E-9
-16.0000E+0,234.2437E-9
-15.5000E+0,234.4200E-9
-15.0000E+0,234.5769E-9
-14.5000E+0,234.7286E-9
-14.0000E+0,234.8968E-9
-13.5000E+0,235.0671E-9
-13.0000E+0,235.2319E-9
-12.5000E+0,235.3555E-9
-12.0000E+0,235.5277E-9
-11.5000E+0,235.6543E-9
-11.0000E+0,235.7992E-9
-10.5000E+0,235.9409E-9
-10.0000E+0,236.0570E-9
-9.5000E+0,236.1899E-9
-9.0000E+0,236.6214E-9
-8.5000E+0,239.0348E-9
-8.0000E+0,247.2454E-9
-7.5000E+0,266.4335E-9
-7.0000E+0,302.7554E-9
-6.5000E+0,362.7657E-9
-6.0000E+0,453.0924E-9
-5.5000E+0,580.2910E-9
-5.0000E+0,750.5899E-9
-4.5000E+0,965.6113E-9
-4.0000E+0,1.2426E-6
-3.5000E+0,1.5825E-6
-3.0000E+0,1.9911E-6
-2.5000E+0,2.4743E-6
-2.0000E+0,3.0386E-6
-1.5000E+0,3.6897E-6
-1.0000E+0,4.4351E-6
-500.0000E-3,5.2798E-6
000.0000E-3,6.2314E-6
500.0000E-3,7.2954E-6
1.0000E+0,8.4796E-6
1.5000E+0,9.7458E-6
2.0000E+0,11.1947E-6
2.5000E+0,12.7871E-6
3.0000E+0,14.5301E-6
3.5000E+0,16.4346E-6
4.0000E+0,18.5066E-6
4.5000E+0,20.7556E-6
5.0000E+0,23.1873E-6
5.5000E+0,25.8144E-6
6.0000E+0,28.6438E-6
6.5000E+0,31.6840E-6
7.0000E+0,34.9392E-6
7.5000E+0,38.4210E-6
8.0000E+0,42.1326E-6
8.5000E+0,46.0883E-6
9.0000E+0,50.2894E-6
9.5000E+0,54.7446E-6
10.0000E+0,59.4581E-6
10.5000E+0,64.4397E-6
11.0000E+0,69.6874E-6
11.5000E+0,75.2178E-6
12.0000E+0,81.0211E-6
12.5000E+0,87.1078E-6
13.0000E+0,93.2103E-6
13.5000E+0,99.8980E-6
14.0000E+0,106.8554E-6
14.5000E+0,114.0850E-6
15.0000E+0,121.6044E-6
15.5000E+0,129.4110E-6
16.0000E+0,137.4985E-6
16.5000E+0,145.8685E-6
17.0000E+0,154.5290E-6
17.5000E+0,163.4634E-6
18.0000E+0,172.6809E-6
18.5000E+0,182.2110E-6
19.0000E+0,191.9998E-6
19.5000E+0,202.0276E-6
20.0000E+0,212.3469E-6
20.0000E+0,212.0930E-6
19.5000E+0,201.2633E-6
19.0000E+0,190.7753E-6
18.5000E+0,180.6359E-6
18.0000E+0,170.8253E-6
17.5000E+0,161.3463E-6
17.0000E+0,152.1908E-6
16.5000E+0,143.3633E-6
16.0000E+0,134.8542E-6
15.5000E+0,126.6689E-6
15.0000E+0,118.7937E-6
14.5000E+0,111.2360E-6
14.0000E+0,103.9848E-6
13.5000E+0,97.0493E-6
13.0000E+0,90.4196E-6
12.5000E+0,84.0956E-6
12.0000E+0,78.0627E-6
11.5000E+0,72.3285E-6
11.0000E+0,66.9312E-6
10.5000E+0,61.7458E-6
10.0000E+0,56.8486E-6
9.5000E+0,52.2303E-6
9.0000E+0,47.8760E-6
8.5000E+0,43.7852E-6
8.0000E+0,39.9447E-6
7.5000E+0,36.3510E-6
7.0000E+0,32.9891E-6
6.5000E+0,29.8541E-6
6.0000E+0,26.9342E-6
5.5000E+0,24.2247E-6
5.0000E+0,21.7147E-6
4.5000E+0,19.3975E-6
4.0000E+0,17.2604E-6
3.5000E+0,15.2965E-6
3.0000E+0,13.4965E-6
2.5000E+0,11.8533E-6
2.0000E+0,10.3570E-6
1.5000E+0,9.0007E-6
1.0000E+0,7.7735E-6
500.0000E-3,6.7038E-6
000.0000E-3,5.7066E-6
-500.0000E-3,4.8209E-6
-1.0000E+0,4.0379E-6
-1.5000E+0,3.3504E-6
-2.0000E+0,2.7528E-6
-2.5000E+0,2.2375E-6
-3.0000E+0,1.7987E-6
-3.5000E+0,1.4298E-6
-4.0000E+0,1.1249E-6
-4.5000E+0,878.2886E-9
-5.0000E+0,689.7187E-9
-5.5000E+0,537.6497E-9
-6.0000E+0,425.4134E-9
-6.5000E+0,346.7799E-9
-7.0000E+0,295.3782E-9
-7.5000E+0,264.9409E-9
-8.0000E+0,249.4011E-9
-8.5000E+0,243.1688E-9
-9.0000E+0,241.6227E-9
-9.5000E+0,241.5761E-9
-10.0000E+0,241.6781E-9
-10.5000E+0,241.7907E-9
-11.0000E+0,241.9018E-9
-11.5000E+0,242.0223E-9
-12.0000E+0,242.1538E-9
-12.5000E+0,242.2575E-9
-13.0000E+0,242.3640E-9
-13.5000E+0,242.4996E-9
-14.0000E+0,242.6097E-9
-14.5000E+0,242.7313E-9
-15.0000E+0,242.8471E-9
-15.5000E+0,242.9560E-9
-16.0000E+0,243.0518E-9
-16.5000E+0,243.1638E-9
-17.0000E+0,243.2824E-9
-17.5000E+0,243.4440E-9
-18.0000E+0,243.5431E-9
-18.5000E+0,243.6680E-9
-19.0000E+0,243.7777E-9
-19.5000E+0,243.9063E-9
-20.0000E+0,244.0325E-9
