GateV,DrainI
-20.0000E+0,233.4594E-9
-19.5000E+0,233.6465E-9
-19.0000E+0,233.8174E-9
-18.5000E+0,233.9730E-9
-18.0000E+0,234.1194E-9
-17.5000E+0,234.2606E-9
-17.0000E+0,234.4023E-9
-16.5000E+0,234.5310E-9
-16.0000E+0,234.6633E-9
-15.5000E+0,234.7773E-9
-15.0000E+0,234.8849E-9
-14.5000E+0,235.0034E-9
-14.0000E+0,235.1080E-9
-13.5000E+0,235.2174E-9
-13.0000E+0,235.3187E-9
-12.5000E+0,235.4235E-9
-12.0000E+0,235.5257E-9
-11.5000E+0,235.6135E-9
-11.0000E+0,235.7149E-9
-10.5000E+0,235.8115E-9
-10.0000E+0,235.8974E-9
-9.5000E+0,235.9938E-9
-9.0000E+0,236.0852E-9
-8.5000E+0,236.1867E-9
-8.0000E+0,236.3210E-9
-7.5000E+0,236.6156E-9
-7.0000E+0,239.1846E-9
-6.5000E+0,252.2596E-9
-6.0000E+0,286.4213E-9
-5.5000E+0,350.7828E-9
-5.0000E+0,452.7494E-9
-4.5000E+0,598.6861E-9
-4.0000E+0,793.6887E-9
-3.5000E+0,1.0374E-6
-3.0000E+0,1.3446E-6
-2.5000E+0,1.7133E-6
-2.0000E+0,2.1474E-6
-1.5000E+0,2.6495E-6
-1.0000E+0,3.2226E-6
-500.0000E-3,3.8700E-6
000.0000E-3,4.5963E-6
500.0000E-3,5.4035E-6
1.0000E+0,6.2957E-6
1.5000E+0,7.2790E-6
2.0000E+0,8.3547E-6
2.5000E+0,9.4836E-6
3.0000E+0,10.7541E-6
3.5000E+0,12.1282E-6
4.0000E+0,13.6001E-6
4.5000E+0,15.1810E-6
5.0000E+0,16.8508E-6
5.5000E+0,18.6477E-6
6.0000E+0,20.5373E-6
6.5000E+0,22.5299E-6
7.0000E+0,24.6486E-6
7.5000E+0,26.8932E-6
8.0000E+0,29.2235E-6
8.5000E+0,31.6610E-6
9.0000E+0,34.2214E-6
9.5000E+0,36.8753E-6
10.0000E+0,39.6843E-6
10.5000E+0,42.2652E-6
11.0000E+0,45.1441E-6
11.5000E+0,48.1166E-6
12.0000E+0,51.1668E-6
12.5000E+0,54.3398E-6
13.0000E+0,57.6816E-6
13.5000E+0,61.0654E-6
14.0000E+0,64.3139E-6
14.5000E+0,67.6716E-6
15.0000E+0,71.1782E-6
15.5000E+0,74.9158E-6
16.0000E+0,78.4174E-6
16.5000E+0,81.9804E-6
17.0000E+0,85.1133E-6
17.5000E+0,88.3282E-6
18.0000E+0,87.5871E-6
18.5000E+0,89.0198E-6
19.0000E+0,94.1479E-6
19.5000E+0,92.4847E-6
20.0000E+0,95.8741E-6
20.0000E+0,96.2451E-6
19.5000E+0,92.5494E-6
19.0000E+0,89.0985E-6
18.5000E+0,85.5494E-6
18.0000E+0,81.9900E-6
17.5000E+0,78.5873E-6
17.0000E+0,75.2791E-6
16.5000E+0,71.9232E-6
16.0000E+0,69.0405E-6
15.5000E+0,66.0435E-6
15.0000E+0,62.8461E-6
14.5000E+0,59.8868E-6
14.0000E+0,56.9916E-6
13.5000E+0,54.1078E-6
13.0000E+0,50.9194E-6
12.5000E+0,48.1674E-6
12.0000E+0,45.5542E-6
11.5000E+0,42.9976E-6
11.0000E+0,40.4565E-6
10.5000E+0,37.9750E-6
10.0000E+0,35.5606E-6
9.5000E+0,33.1266E-6
9.0000E+0,30.8205E-6
8.5000E+0,28.5882E-6
8.0000E+0,26.4126E-6
7.5000E+0,24.3516E-6
7.0000E+0,22.3845E-6
6.5000E+0,20.4928E-6
6.0000E+0,18.6864E-6
5.5000E+0,16.9826E-6
5.0000E+0,15.3895E-6
4.5000E+0,13.8913E-6
4.0000E+0,12.4484E-6
3.5000E+0,11.0969E-6
3.0000E+0,9.8362E-6
2.5000E+0,8.6684E-6
2.0000E+0,7.5921E-6
1.5000E+0,6.6367E-6
1.0000E+0,5.7307E-6
500.0000E-3,4.9112E-6
000.0000E-3,4.1660E-6
-500.0000E-3,3.4997E-6
-1.0000E+0,2.9070E-6
-1.5000E+0,2.3841E-6
-2.0000E+0,1.9290E-6
-2.5000E+0,1.5374E-6
-3.0000E+0,1.2066E-6
-3.5000E+0,932.8438E-9
-4.0000E+0,712.6987E-9
-4.5000E+0,546.5913E-9
-5.0000E+0,418.9816E-9
-5.5000E+0,331.3301E-9
-6.0000E+0,277.2602E-9
-6.5000E+0,249.5064E-9
-7.0000E+0,239.4389E-9
-7.5000E+0,237.6535E-9
-8.0000E+0,237.4828E-9
-8.5000E+0,237.4763E-9
-9.0000E+0,237.5119E-9
-9.5000E+0,237.5645E-9
-10.0000E+0,237.6129E-9
-10.5000E+0,237.6704E-9
-11.0000E+0,237.7225E-9
-11.5000E+0,237.7891E-9
-12.0000E+0,237.8507E-9
-12.5000E+0,237.9129E-9
-13.0000E+0,237.9712E-9
-13.5000E+0,238.0308E-9
-14.0000E+0,238.0946E-9
-14.5000E+0,238.1530E-9
-15.0000E+0,238.2208E-9
-15.5000E+0,238.2771E-9
-16.0000E+0,238.3410E-9
-16.5000E+0,238.3954E-9
-17.0000E+0,238.4503E-9
-17.5000E+0,238.5085E-9
-18.0000E+0,238.5736E-9
-18.5000E+0,238.6340E-9
-19.0000E+0,238.6877E-9
-19.5000E+0,238.7369E-9
-20.0000E+0,238.7962E-9
