GateV,DrainI
-20.0000E+0,229.1559E-9
-19.5000E+0,229.2787E-9
-19.0000E+0,229.4026E-9
-18.5000E+0,229.5469E-9
-18.0000E+0,229.6649E-9
-17.5000E+0,229.7988E-9
-17.0000E+0,229.8608E-9
-16.5000E+0,229.9596E-9
-16.0000E+0,230.0677E-9
-15.5000E+0,230.1551E-9
-15.0000E+0,230.2273E-9
-14.5000E+0,230.3234E-9
-14.0000E+0,230.4004E-9
-13.5000E+0,230.4912E-9
-13.0000E+0,230.6185E-9
-12.5000E+0,230.7596E-9
-12.0000E+0,231.1493E-9
-11.5000E+0,232.9915E-9
-11.0000E+0,239.4980E-9
-10.5000E+0,253.6588E-9
-10.0000E+0,279.3508E-9
-9.5000E+0,324.8739E-9
-9.0000E+0,406.4640E-9
-8.5000E+0,514.9358E-9
-8.0000E+0,658.7746E-9
-7.5000E+0,853.1048E-9
-7.0000E+0,1.1130E-6
-6.5000E+0,1.4144E-6
-6.0000E+0,1.7411E-6
-5.5000E+0,2.1863E-6
-5.0000E+0,2.6169E-6
-4.5000E+0,3.1115E-6
-4.0000E+0,3.6630E-6
-3.5000E+0,4.2731E-6
-3.0000E+0,4.8833E-6
-2.5000E+0,5.5489E-6
-2.0000E+0,6.2087E-6
-1.5000E+0,6.9004E-6
-1.0000E+0,7.5966E-6
-500.0000E-3,8.2618E-6
000.0000E-3,8.9379E-6
500.0000E-3,9.4295E-6
1.0000E+0,10.0001E-6
1.5000E+0,10.5212E-6
2.0000E+0,10.8600E-6
2.5000E+0,10.9975E-6
3.0000E+0,11.2617E-6
3.5000E+0,11.6065E-6
4.0000E+0,12.0185E-6
4.5000E+0,12.6085E-6
5.0000E+0,13.2666E-6
5.5000E+0,14.0246E-6
6.0000E+0,14.9393E-6
6.5000E+0,15.8426E-6
7.0000E+0,16.7698E-6
7.5000E+0,17.9813E-6
8.0000E+0,19.2692E-6
8.5000E+0,20.6145E-6
9.0000E+0,22.3703E-6
9.5000E+0,23.9535E-6
10.0000E+0,25.8644E-6
10.5000E+0,27.6116E-6
11.0000E+0,29.5005E-6
11.5000E+0,31.1336E-6
12.0000E+0,33.0830E-6
12.5000E+0,35.2317E-6
13.0000E+0,38.1863E-6
13.5000E+0,40.0828E-6
14.0000E+0,41.1487E-6
14.5000E+0,43.3296E-6
15.0000E+0,45.7889E-6
15.5000E+0,48.5048E-6
16.0000E+0,51.0425E-6
16.5000E+0,55.4467E-6
17.0000E+0,59.2287E-6
17.5000E+0,61.9393E-6
18.0000E+0,65.8247E-6
18.5000E+0,69.6973E-6
19.0000E+0,76.9125E-6
19.5000E+0,83.6968E-6
20.0000E+0,87.4103E-6
20.0000E+0,85.4155E-6
19.5000E+0,80.2407E-6
19.0000E+0,76.0574E-6
18.5000E+0,70.8599E-6
18.0000E+0,66.8201E-6
17.5000E+0,64.2764E-6
17.0000E+0,60.2999E-6
16.5000E+0,57.3321E-6
16.0000E+0,53.7863E-6
15.5000E+0,51.1788E-6
15.0000E+0,48.1999E-6
14.5000E+0,45.2271E-6
14.0000E+0,42.6461E-6
13.5000E+0,39.9533E-6
13.0000E+0,37.6502E-6
12.5000E+0,35.5026E-6
12.0000E+0,33.1974E-6
11.5000E+0,31.1606E-6
11.0000E+0,29.0909E-6
10.5000E+0,27.5023E-6
10.0000E+0,26.0135E-6
9.5000E+0,24.2814E-6
9.0000E+0,22.7673E-6
8.5000E+0,21.2455E-6
8.0000E+0,19.8013E-6
7.5000E+0,18.4703E-6
7.0000E+0,17.3018E-6
6.5000E+0,16.1757E-6
6.0000E+0,14.9548E-6
5.5000E+0,14.0175E-6
5.0000E+0,13.1563E-6
4.5000E+0,12.4141E-6
4.0000E+0,11.8385E-6
3.5000E+0,11.3398E-6
3.0000E+0,10.8942E-6
2.5000E+0,10.5594E-6
2.0000E+0,10.3536E-6
1.5000E+0,9.9752E-6
1.0000E+0,9.4416E-6
500.0000E-3,8.8274E-6
000.0000E-3,8.1788E-6
-500.0000E-3,7.5162E-6
-1.0000E+0,6.8873E-6
-1.5000E+0,6.2761E-6
-2.0000E+0,5.6239E-6
-2.5000E+0,5.0010E-6
-3.0000E+0,4.4093E-6
-3.5000E+0,3.8076E-6
-4.0000E+0,3.2742E-6
-4.5000E+0,2.7826E-6
-5.0000E+0,2.2916E-6
-5.5000E+0,1.8817E-6
-6.0000E+0,1.5287E-6
-6.5000E+0,1.2156E-6
-7.0000E+0,954.0070E-9
-7.5000E+0,762.4589E-9
-8.0000E+0,601.6841E-9
-8.5000E+0,481.5115E-9
-9.0000E+0,385.5664E-9
-9.5000E+0,318.3727E-9
-10.0000E+0,277.7083E-9
-10.5000E+0,253.7793E-9
-11.0000E+0,240.9264E-9
-11.5000E+0,235.1415E-9
-12.0000E+0,233.3911E-9
-12.5000E+0,233.0214E-9
-13.0000E+0,232.9569E-9
-13.5000E+0,232.9704E-9
-14.0000E+0,232.9795E-9
-14.5000E+0,233.0298E-9
-15.0000E+0,233.0758E-9
-15.5000E+0,233.1088E-9
-16.0000E+0,233.1190E-9
-16.5000E+0,233.1440E-9
-17.0000E+0,233.1892E-9
-17.5000E+0,233.2515E-9
-18.0000E+0,233.3123E-9
-18.5000E+0,233.3124E-9
-19.0000E+0,233.3798E-9
-19.5000E+0,233.3782E-9
-20.0000E+0,233.4559E-9
