GateV,DrainI
-20.0000E+0,11.9020E-9
-19.5000E+0,11.8878E-9
-19.0000E+0,11.8848E-9
-18.5000E+0,11.8863E-9
-18.0000E+0,11.8893E-9
-17.5000E+0,11.8934E-9
-17.0000E+0,11.8972E-9
-16.5000E+0,11.9018E-9
-16.0000E+0,11.9058E-9
-15.5000E+0,11.9117E-9
-15.0000E+0,11.9168E-9
-14.5000E+0,11.9210E-9
-14.0000E+0,11.9253E-9
-13.5000E+0,11.9301E-9
-13.0000E+0,11.9350E-9
-12.5000E+0,11.9401E-9
-12.0000E+0,11.9435E-9
-11.5000E+0,11.9483E-9
-11.0000E+0,11.9514E-9
-10.5000E+0,11.9556E-9
-10.0000E+0,11.9594E-9
-9.5000E+0,11.9628E-9
-9.0000E+0,11.9660E-9
-8.5000E+0,11.9699E-9
-8.0000E+0,11.9738E-9
-7.5000E+0,11.9774E-9
-7.0000E+0,11.9816E-9
-6.5000E+0,11.9849E-9
-6.0000E+0,11.9887E-9
-5.5000E+0,11.9916E-9
-5.0000E+0,11.9959E-9
-4.5000E+0,11.9987E-9
-4.0000E+0,12.0020E-9
-3.5000E+0,12.0054E-9
-3.0000E+0,12.0100E-9
-2.5000E+0,12.4504E-9
-2.0000E+0,19.6787E-9
-1.5000E+0,47.6289E-9
-1.0000E+0,108.7306E-9
-500.0000E-3,211.0692E-9
000.0000E-3,361.6538E-9
500.0000E-3,566.1610E-9
1.0000E+0,830.0233E-9
1.5000E+0,1.1547E-6
2.0000E+0,1.5502E-6
2.5000E+0,2.0204E-6
3.0000E+0,2.5688E-6
3.5000E+0,3.2006E-6
4.0000E+0,3.9203E-6
4.5000E+0,4.7347E-6
5.0000E+0,5.6499E-6
5.5000E+0,6.6739E-6
6.0000E+0,7.8134E-6
6.5000E+0,9.0306E-6
7.0000E+0,10.4198E-6
7.5000E+0,11.9485E-6
8.0000E+0,13.6195E-6
8.5000E+0,15.4434E-6
9.0000E+0,17.4253E-6
9.5000E+0,19.5716E-6
10.0000E+0,21.8875E-6
10.5000E+0,24.3809E-6
11.0000E+0,27.0579E-6
11.5000E+0,29.9279E-6
12.0000E+0,32.9930E-6
12.5000E+0,36.2595E-6
13.0000E+0,39.7312E-6
13.5000E+0,43.4184E-6
14.0000E+0,47.3221E-6
14.5000E+0,51.4499E-6
15.0000E+0,55.7994E-6
15.5000E+0,60.3765E-6
16.0000E+0,65.1778E-6
16.5000E+0,70.2132E-6
17.0000E+0,75.4827E-6
17.5000E+0,80.9913E-6
18.0000E+0,86.7261E-6
18.5000E+0,92.2899E-6
19.0000E+0,98.4915E-6
19.5000E+0,104.9169E-6
20.0000E+0,111.5739E-6
20.0000E+0,111.3849E-6
19.5000E+0,104.3974E-6
19.0000E+0,97.7140E-6
18.5000E+0,91.3174E-6
18.0000E+0,85.1892E-6
17.5000E+0,79.3353E-6
17.0000E+0,73.7368E-6
16.5000E+0,68.3216E-6
16.0000E+0,63.2348E-6
15.5000E+0,58.4099E-6
15.0000E+0,53.8336E-6
14.5000E+0,49.5014E-6
14.0000E+0,45.4095E-6
13.5000E+0,41.5535E-6
13.0000E+0,37.9232E-6
12.5000E+0,34.5163E-6
12.0000E+0,31.3199E-6
11.5000E+0,28.3345E-6
11.0000E+0,25.5476E-6
10.5000E+0,22.9573E-6
10.0000E+0,20.5521E-6
9.5000E+0,18.3265E-6
9.0000E+0,16.2709E-6
8.5000E+0,14.3820E-6
8.0000E+0,12.6471E-6
7.5000E+0,11.0629E-6
7.0000E+0,9.6189E-6
6.5000E+0,8.3099E-6
6.0000E+0,7.1261E-6
5.5000E+0,6.0778E-6
5.0000E+0,5.1225E-6
4.5000E+0,4.2712E-6
4.0000E+0,3.5170E-6
3.5000E+0,2.8545E-6
3.0000E+0,2.2767E-6
2.5000E+0,1.7786E-6
2.0000E+0,1.3544E-6
1.5000E+0,999.7635E-9
1.0000E+0,709.0599E-9
500.0000E-3,480.1283E-9
000.0000E-3,302.7159E-9
-500.0000E-3,174.0962E-9
-1.0000E+0,88.3496E-9
-1.5000E+0,38.6294E-9
-2.0000E+0,16.8211E-9
-2.5000E+0,11.6761E-9
-3.0000E+0,11.4309E-9
-3.5000E+0,11.4432E-9
-4.0000E+0,11.4605E-9
-4.5000E+0,11.4777E-9
-5.0000E+0,11.4961E-9
-5.5000E+0,11.5134E-9
-6.0000E+0,11.5287E-9
-6.5000E+0,11.5430E-9
-7.0000E+0,11.5575E-9
-7.5000E+0,11.5704E-9
-8.0000E+0,11.5833E-9
-8.5000E+0,11.5956E-9
-9.0000E+0,11.6075E-9
-9.5000E+0,11.6193E-9
-10.0000E+0,11.6317E-9
-10.5000E+0,11.6435E-9
-11.0000E+0,11.6551E-9
-11.5000E+0,11.6664E-9
-12.0000E+0,11.6772E-9
-12.5000E+0,11.6874E-9
-13.0000E+0,11.6969E-9
-13.5000E+0,11.7046E-9
-14.0000E+0,11.7134E-9
-14.5000E+0,11.7223E-9
-15.0000E+0,11.7302E-9
-15.5000E+0,11.7393E-9
-16.0000E+0,11.7473E-9
-16.5000E+0,11.7551E-9
-17.0000E+0,11.7624E-9
-17.5000E+0,11.7696E-9
-18.0000E+0,11.7762E-9
-18.5000E+0,11.7828E-9
-19.0000E+0,11.7892E-9
-19.5000E+0,11.7961E-9
-20.0000E+0,11.8028E-9
