GateV,DrainI
-20.0000E+0,9.9602E-9
-19.5000E+0,9.9662E-9
-19.0000E+0,9.9709E-9
-18.5000E+0,9.9802E-9
-18.0000E+0,9.9860E-9
-17.5000E+0,9.9931E-9
-17.0000E+0,9.9979E-9
-16.5000E+0,10.0014E-9
-16.0000E+0,10.0092E-9
-15.5000E+0,10.0113E-9
-15.0000E+0,10.0151E-9
-14.5000E+0,10.0216E-9
-14.0000E+0,10.0245E-9
-13.5000E+0,10.0284E-9
-13.0000E+0,10.0323E-9
-12.5000E+0,10.0353E-9
-12.0000E+0,10.0401E-9
-11.5000E+0,10.0425E-9
-11.0000E+0,10.0452E-9
-10.5000E+0,10.0496E-9
-10.0000E+0,10.0524E-9
-9.5000E+0,10.0552E-9
-9.0000E+0,10.0580E-9
-8.5000E+0,10.0607E-9
-8.0000E+0,10.0618E-9
-7.5000E+0,10.0665E-9
-7.0000E+0,10.0699E-9
-6.5000E+0,10.0719E-9
-6.0000E+0,10.0858E-9
-5.5000E+0,10.1176E-9
-5.0000E+0,10.0886E-9
-4.5000E+0,10.3710E-9
-4.0000E+0,11.0649E-9
-3.5000E+0,14.0263E-9
-3.0000E+0,12.8752E-9
-2.5000E+0,14.0920E-9
-2.0000E+0,16.5492E-9
-1.5000E+0,18.1433E-9
-1.0000E+0,20.8029E-9
-500.0000E-3,24.8844E-9
000.0000E-3,24.0241E-9
500.0000E-3,23.4721E-9
1.0000E+0,36.5929E-9
1.5000E+0,30.0221E-9
2.0000E+0,110.9724E-9
2.5000E+0,148.9128E-9
3.0000E+0,316.1156E-9
3.5000E+0,662.1610E-9
4.0000E+0,1.0914E-6
4.5000E+0,1.4337E-6
5.0000E+0,1.7764E-6
5.5000E+0,2.1351E-6
6.0000E+0,2.5273E-6
6.5000E+0,2.9518E-6
7.0000E+0,3.6431E-6
7.5000E+0,4.2423E-6
8.0000E+0,4.8629E-6
8.5000E+0,5.4658E-6
9.0000E+0,6.1810E-6
9.5000E+0,7.1261E-6
10.0000E+0,8.1933E-6
10.5000E+0,9.0949E-6
11.0000E+0,10.2063E-6
11.5000E+0,11.1308E-6
12.0000E+0,12.1670E-6
12.5000E+0,13.0173E-6
13.0000E+0,14.7992E-6
13.5000E+0,16.4101E-6
14.0000E+0,18.3021E-6
14.5000E+0,19.7361E-6
15.0000E+0,21.1946E-6
15.5000E+0,23.3078E-6
16.0000E+0,25.1495E-6
16.5000E+0,27.2261E-6
17.0000E+0,29.4584E-6
17.5000E+0,31.2704E-6
18.0000E+0,33.9819E-6
18.5000E+0,37.5744E-6
19.0000E+0,40.6371E-6
19.5000E+0,42.4745E-6
20.0000E+0,45.4587E-6
20.0000E+0,46.2520E-6
19.5000E+0,42.8862E-6
19.0000E+0,39.8893E-6
18.5000E+0,36.7396E-6
18.0000E+0,33.3700E-6
17.5000E+0,31.6167E-6
17.0000E+0,29.2828E-6
16.5000E+0,26.5342E-6
16.0000E+0,24.6831E-6
15.5000E+0,22.8425E-6
15.0000E+0,20.7455E-6
14.5000E+0,19.7348E-6
14.0000E+0,17.2239E-6
13.5000E+0,15.7761E-6
13.0000E+0,14.0946E-6
12.5000E+0,13.0080E-6
12.0000E+0,11.8668E-6
11.5000E+0,10.9309E-6
11.0000E+0,9.8191E-6
10.5000E+0,8.6767E-6
10.0000E+0,7.6146E-6
9.5000E+0,6.7178E-6
9.0000E+0,5.9153E-6
8.5000E+0,5.1885E-6
8.0000E+0,4.4593E-6
7.5000E+0,3.8052E-6
7.0000E+0,3.1723E-6
6.5000E+0,2.6860E-6
6.0000E+0,2.2817E-6
5.5000E+0,1.9875E-6
5.0000E+0,1.6038E-6
4.5000E+0,1.2101E-6
4.0000E+0,801.8922E-9
3.5000E+0,680.7841E-9
3.0000E+0,494.8773E-9
2.5000E+0,408.7977E-9
2.0000E+0,134.7299E-9
1.5000E+0,22.8361E-9
1.0000E+0,16.2736E-9
500.0000E-3,16.2132E-9
000.0000E-3,16.2550E-9
-500.0000E-3,16.3085E-9
-1.0000E+0,16.3591E-9
-1.5000E+0,16.4059E-9
-2.0000E+0,16.4475E-9
-2.5000E+0,16.4863E-9
-3.0000E+0,16.5213E-9
-3.5000E+0,16.5545E-9
-4.0000E+0,16.5856E-9
-4.5000E+0,16.6117E-9
-5.0000E+0,14.5049E-9
-5.5000E+0,13.8305E-9
-6.0000E+0,9.7228E-9
-6.5000E+0,10.2771E-9
-7.0000E+0,9.6561E-9
-7.5000E+0,9.6266E-9
-8.0000E+0,9.6180E-9
-8.5000E+0,9.6244E-9
-9.0000E+0,9.6257E-9
-9.5000E+0,9.6325E-9
-10.0000E+0,9.6388E-9
-10.5000E+0,9.6445E-9
-11.0000E+0,9.6515E-9
-11.5000E+0,9.6579E-9
-12.0000E+0,9.6652E-9
-12.5000E+0,9.6687E-9
-13.0000E+0,9.6768E-9
-13.5000E+0,9.6827E-9
-14.0000E+0,9.6877E-9
-14.5000E+0,9.6931E-9
-15.0000E+0,9.7014E-9
-15.5000E+0,9.7077E-9
-16.0000E+0,9.7134E-9
-16.5000E+0,9.7193E-9
-17.0000E+0,9.7239E-9
-17.5000E+0,9.7291E-9
-18.0000E+0,9.7371E-9
-18.5000E+0,9.7424E-9
-19.0000E+0,9.7481E-9
-19.5000E+0,9.7542E-9
-20.0000E+0,9.7609E-9
