GateV,DrainI
-20.0000E+0,44.1950E-12
-19.5000E+0,38.8220E-12
-19.0000E+0,34.3800E-12
-18.5000E+0,31.8606E-12
-18.0000E+0,29.2196E-12
-17.5000E+0,27.1251E-12
-17.0000E+0,25.5062E-12
-16.5000E+0,23.9580E-12
-16.0000E+0,22.6831E-12
-15.5000E+0,21.6713E-12
-15.0000E+0,20.0118E-12
-14.5000E+0,19.7589E-12
-14.0000E+0,18.7066E-12
-13.5000E+0,18.1399E-12
-13.0000E+0,17.8364E-12
-12.5000E+0,17.5025E-12
-12.0000E+0,16.3186E-12
-11.5000E+0,15.5091E-12
-11.0000E+0,15.1449E-12
-10.5000E+0,14.7907E-12
-10.0000E+0,13.9408E-12
-9.5000E+0,13.9003E-12
-9.0000E+0,13.9205E-12
-8.5000E+0,14.0015E-12
-8.0000E+0,12.9289E-12
-7.5000E+0,12.9492E-12
-7.0000E+0,12.7873E-12
-6.5000E+0,12.6254E-12
-6.0000E+0,11.8159E-12
-5.5000E+0,12.1498E-12
-5.0000E+0,11.3201E-12
-4.5000E+0,11.2391E-12
-4.0000E+0,10.9761E-12
-3.5000E+0,10.9457E-12
-3.0000E+0,10.6219E-12
-2.5000E+0,9.9642E-12
-2.0000E+0,10.5410E-12
-1.5000E+0,10.1666E-12
-1.0000E+0,10.4904E-12
-500.0000E-3,10.0047E-12
000.0000E-3,137.1115E-12
500.0000E-3,2.4899E-9
1.0000E+0,11.6173E-9
1.5000E+0,31.4431E-9
2.0000E+0,64.7136E-9
2.5000E+0,114.7165E-9
3.0000E+0,183.0287E-9
3.5000E+0,271.8195E-9
4.0000E+0,382.9644E-9
4.5000E+0,518.3804E-9
5.0000E+0,679.6560E-9
5.5000E+0,868.8340E-9
6.0000E+0,1.0778E-6
6.5000E+0,1.3287E-6
7.0000E+0,1.6120E-6
7.5000E+0,1.9297E-6
8.0000E+0,2.2831E-6
8.5000E+0,2.6748E-6
9.0000E+0,3.1055E-6
9.5000E+0,3.5771E-6
10.0000E+0,4.0903E-6
10.5000E+0,4.6475E-6
11.0000E+0,5.2495E-6
11.5000E+0,5.8984E-6
12.0000E+0,6.5946E-6
12.5000E+0,7.3404E-6
13.0000E+0,8.1356E-6
13.5000E+0,8.9827E-6
14.0000E+0,9.7895E-6
14.5000E+0,10.7469E-6
15.0000E+0,11.7565E-6
15.5000E+0,12.8207E-6
16.0000E+0,13.9412E-6
16.5000E+0,15.1208E-6
17.0000E+0,16.3587E-6
17.5000E+0,17.6553E-6
18.0000E+0,19.0105E-6
18.5000E+0,20.4270E-6
19.0000E+0,21.9021E-6
19.5000E+0,23.4387E-6
20.0000E+0,25.0334E-6
20.0000E+0,24.9436E-6
19.5000E+0,23.1921E-6
19.0000E+0,21.5314E-6
18.5000E+0,19.9559E-6
18.0000E+0,18.4573E-6
17.5000E+0,17.0357E-6
17.0000E+0,15.6869E-6
16.5000E+0,14.4110E-6
16.0000E+0,13.2058E-6
15.5000E+0,12.0698E-6
15.0000E+0,10.9986E-6
14.5000E+0,9.9915E-6
14.0000E+0,9.0463E-6
13.5000E+0,8.1620E-6
13.0000E+0,7.3358E-6
12.5000E+0,6.5648E-6
12.0000E+0,5.8444E-6
11.5000E+0,5.1798E-6
11.0000E+0,4.5663E-6
10.5000E+0,4.0029E-6
10.0000E+0,3.4865E-6
9.5000E+0,3.0155E-6
9.0000E+0,2.5870E-6
8.5000E+0,2.2002E-6
8.0000E+0,1.8524E-6
7.5000E+0,1.5423E-6
7.0000E+0,1.2674E-6
6.5000E+0,1.0260E-6
6.0000E+0,815.9364E-9
5.5000E+0,640.3347E-9
5.0000E+0,485.5371E-9
4.5000E+0,357.3263E-9
4.0000E+0,252.9011E-9
3.5000E+0,170.2624E-9
3.0000E+0,107.2200E-9
2.5000E+0,62.2114E-9
2.0000E+0,31.5280E-9
1.5000E+0,12.8379E-9
1.0000E+0,3.4578E-9
500.0000E-3,363.8269E-12
000.0000E-3,18.4232E-12
-500.0000E-3,11.5832E-12
-1.0000E+0,9.6505E-12
-1.5000E+0,9.2053E-12
-2.0000E+0,8.8714E-12
-2.5000E+0,8.1631E-12
-3.0000E+0,7.6370E-12
-3.5000E+0,7.8697E-12
-4.0000E+0,7.2120E-12
-4.5000E+0,6.8376E-12
-5.0000E+0,6.7769E-12
-5.5000E+0,7.1108E-12
-6.0000E+0,6.7870E-12
-6.5000E+0,6.7668E-12
-7.0000E+0,6.5644E-12
-7.5000E+0,6.4329E-12
-8.0000E+0,6.4430E-12
-8.5000E+0,6.1394E-12
-9.0000E+0,5.9371E-12
-9.5000E+0,5.9472E-12
-10.0000E+0,6.2103E-12
-10.5000E+0,5.8258E-12
-11.0000E+0,5.4817E-12
-11.5000E+0,6.2710E-12
-12.0000E+0,5.7043E-12
-12.5000E+0,5.7043E-12
-13.0000E+0,5.9371E-12
-13.5000E+0,5.7752E-12
-14.0000E+0,5.5728E-12
-14.5000E+0,5.2591E-12
-15.0000E+0,5.8865E-12
-15.5000E+0,5.2895E-12
-16.0000E+0,4.9758E-12
-16.5000E+0,5.8157E-12
-17.0000E+0,4.8949E-12
-17.5000E+0,5.5930E-12
-18.0000E+0,5.5829E-12
-18.5000E+0,5.4817E-12
-19.0000E+0,5.4919E-12
-19.5000E+0,4.5003E-12
-20.0000E+0,5.9168E-12
