GateV,DrainI
-20.0000E+0,1.6774E-9
-19.5000E+0,1.6909E-9
-19.0000E+0,1.7083E-9
-18.5000E+0,1.7230E-9
-18.0000E+0,1.7427E-9
-17.5000E+0,1.7599E-9
-17.0000E+0,1.7811E-9
-16.5000E+0,1.7950E-9
-16.0000E+0,1.8050E-9
-15.5000E+0,1.8074E-9
-15.0000E+0,1.8081E-9
-14.5000E+0,1.8056E-9
-14.0000E+0,1.8055E-9
-13.5000E+0,1.8088E-9
-13.0000E+0,1.8070E-9
-12.5000E+0,1.8022E-9
-12.0000E+0,1.8077E-9
-11.5000E+0,1.8059E-9
-11.0000E+0,1.8071E-9
-10.5000E+0,1.8041E-9
-10.0000E+0,1.8083E-9
-9.5000E+0,1.8042E-9
-9.0000E+0,1.8035E-9
-8.5000E+0,1.8046E-9
-8.0000E+0,1.8060E-9
-7.5000E+0,1.8052E-9
-7.0000E+0,1.8046E-9
-6.5000E+0,1.8049E-9
-6.0000E+0,1.8054E-9
-5.5000E+0,1.8035E-9
-5.0000E+0,1.8041E-9
-4.5000E+0,1.8063E-9
-4.0000E+0,1.8085E-9
-3.5000E+0,1.8709E-9
-3.0000E+0,2.3897E-9
-2.5000E+0,4.4898E-9
-2.0000E+0,9.8893E-9
-1.5000E+0,20.7817E-9
-1.0000E+0,40.2696E-9
-500.0000E-3,72.1247E-9
000.0000E-3,120.8761E-9
500.0000E-3,189.1412E-9
1.0000E+0,280.0433E-9
1.5000E+0,396.7785E-9
2.0000E+0,542.0674E-9
2.5000E+0,719.2399E-9
3.0000E+0,921.2374E-9
3.5000E+0,1.1708E-6
4.0000E+0,1.4616E-6
4.5000E+0,1.7964E-6
5.0000E+0,2.1771E-6
5.5000E+0,2.6082E-6
6.0000E+0,3.0915E-6
6.5000E+0,3.6312E-6
7.0000E+0,4.2287E-6
7.5000E+0,4.8877E-6
8.0000E+0,5.6108E-6
8.5000E+0,6.4017E-6
9.0000E+0,7.2608E-6
9.5000E+0,8.1938E-6
10.0000E+0,9.1477E-6
10.5000E+0,10.2319E-6
11.0000E+0,11.3967E-6
11.5000E+0,12.6468E-6
12.0000E+0,13.9764E-6
12.5000E+0,15.4045E-6
13.0000E+0,16.9140E-6
13.5000E+0,18.5109E-6
14.0000E+0,20.1993E-6
14.5000E+0,21.9901E-6
15.0000E+0,23.8666E-6
15.5000E+0,25.8396E-6
16.0000E+0,27.9242E-6
16.5000E+0,30.1056E-6
17.0000E+0,32.3818E-6
17.5000E+0,34.7662E-6
18.0000E+0,37.2479E-6
18.5000E+0,39.8549E-6
19.0000E+0,42.5416E-6
19.5000E+0,45.3290E-6
20.0000E+0,48.1948E-6
20.0000E+0,48.0982E-6
19.5000E+0,45.0877E-6
19.0000E+0,42.1761E-6
18.5000E+0,39.4067E-6
18.0000E+0,36.7695E-6
17.5000E+0,34.2161E-6
17.0000E+0,31.7792E-6
16.5000E+0,29.4600E-6
16.0000E+0,27.2361E-6
15.5000E+0,25.1358E-6
15.0000E+0,23.1346E-6
14.5000E+0,21.2368E-6
14.0000E+0,19.4524E-6
13.5000E+0,17.7632E-6
13.0000E+0,16.1715E-6
12.5000E+0,14.6794E-6
12.0000E+0,13.2722E-6
11.5000E+0,11.9537E-6
11.0000E+0,10.7309E-6
10.5000E+0,9.5930E-6
10.0000E+0,8.5364E-6
9.5000E+0,7.5619E-6
9.0000E+0,6.6666E-6
8.5000E+0,5.8398E-6
8.0000E+0,5.0832E-6
7.5000E+0,4.3966E-6
7.0000E+0,3.7753E-6
6.5000E+0,3.2153E-6
6.0000E+0,2.7123E-6
5.5000E+0,2.2653E-6
5.0000E+0,1.8702E-6
4.5000E+0,1.5243E-6
4.0000E+0,1.2237E-6
3.5000E+0,965.4386E-9
3.0000E+0,746.2106E-9
2.5000E+0,564.3980E-9
2.0000E+0,413.6101E-9
1.5000E+0,292.4632E-9
1.0000E+0,197.8002E-9
500.0000E-3,126.5409E-9
000.0000E-3,75.3810E-9
-500.0000E-3,41.1798E-9
-1.0000E+0,20.2468E-9
-1.5000E+0,8.8921E-9
-2.0000E+0,3.6294E-9
-2.5000E+0,1.7982E-9
-3.0000E+0,1.4657E-9
-3.5000E+0,1.4520E-9
-4.0000E+0,1.4550E-9
-4.5000E+0,1.4590E-9
-5.0000E+0,1.4621E-9
-5.5000E+0,1.4655E-9
-6.0000E+0,1.4690E-9
-6.5000E+0,1.4715E-9
-7.0000E+0,1.4743E-9
-7.5000E+0,1.4772E-9
-8.0000E+0,1.4799E-9
-8.5000E+0,1.4824E-9
-9.0000E+0,1.4851E-9
-9.5000E+0,1.4871E-9
-10.0000E+0,1.4889E-9
-10.5000E+0,1.4911E-9
-11.0000E+0,1.4943E-9
-11.5000E+0,1.4957E-9
-12.0000E+0,1.4978E-9
-12.5000E+0,1.4995E-9
-13.0000E+0,1.5009E-9
-13.5000E+0,1.5030E-9
-14.0000E+0,1.5051E-9
-14.5000E+0,1.5058E-9
-15.0000E+0,1.5084E-9
-15.5000E+0,1.5090E-9
-16.0000E+0,1.5113E-9
-16.5000E+0,1.5130E-9
-17.0000E+0,1.5147E-9
-17.5000E+0,1.5164E-9
-18.0000E+0,1.5178E-9
-18.5000E+0,1.5190E-9
-19.0000E+0,1.5208E-9
-19.5000E+0,1.5221E-9
-20.0000E+0,1.5227E-9
