GateV,DrainI
-20.0000E+0,24.8485E-12
-19.5000E+0,20.9023E-12
-19.0000E+0,17.9983E-12
-18.5000E+0,16.2478E-12
-18.0000E+0,14.3556E-12
-17.5000E+0,13.6676E-12
-17.0000E+0,12.3218E-12
-16.5000E+0,10.9659E-12
-16.0000E+0,10.4803E-12
-15.5000E+0,10.1969E-12
-15.0000E+0,9.5190E-12
-14.5000E+0,9.0738E-12
-14.0000E+0,8.7095E-12
-13.5000E+0,8.3655E-12
-13.0000E+0,8.1935E-12
-12.5000E+0,8.3756E-12
-12.0000E+0,7.1614E-12
-11.5000E+0,7.1715E-12
-11.0000E+0,6.9793E-12
-10.5000E+0,6.5847E-12
-10.0000E+0,6.0686E-12
-9.5000E+0,6.3115E-12
-9.0000E+0,6.2002E-12
-8.5000E+0,6.1799E-12
-8.0000E+0,5.2187E-12
-7.5000E+0,5.0871E-12
-7.0000E+0,4.9556E-12
-6.5000E+0,5.1377E-12
-6.0000E+0,4.6318E-12
-5.5000E+0,5.1478E-12
-5.0000E+0,5.1478E-12
-4.5000E+0,4.5205E-12
-4.0000E+0,4.6116E-12
-3.5000E+0,4.3384E-12
-3.0000E+0,4.7127E-12
-2.5000E+0,4.2271E-12
-2.0000E+0,4.3384E-12
-1.5000E+0,4.7127E-12
-1.0000E+0,4.0146E-12
-500.0000E-3,4.4193E-12
000.0000E-3,4.0247E-12
500.0000E-3,3.6807E-12
1.0000E+0,3.7818E-12
1.5000E+0,3.5896E-12
2.0000E+0,4.2878E-12
2.5000E+0,3.7515E-12
3.0000E+0,3.3467E-12
3.5000E+0,3.5188E-12
4.0000E+0,3.3872E-12
4.5000E+0,3.7616E-12
5.0000E+0,3.5086E-12
5.5000E+0,3.4075E-12
6.0000E+0,7.9304E-12
6.5000E+0,17.7655E-12
7.0000E+0,26.4472E-12
7.5000E+0,181.9608E-12
8.0000E+0,147.2613E-12
8.5000E+0,125.2056E-9
9.0000E+0,444.7499E-9
9.5000E+0,567.1308E-9
10.0000E+0,839.4480E-9
10.5000E+0,912.7925E-9
11.0000E+0,1.0414E-6
11.5000E+0,1.1151E-6
12.0000E+0,1.3185E-6
12.5000E+0,1.5320E-6
13.0000E+0,1.7525E-6
13.5000E+0,1.9749E-6
14.0000E+0,2.0604E-6
14.5000E+0,2.2929E-6
15.0000E+0,2.6512E-6
15.5000E+0,2.8583E-6
16.0000E+0,3.0518E-6
16.5000E+0,3.4162E-6
17.0000E+0,3.6567E-6
17.5000E+0,3.9046E-6
18.0000E+0,4.1865E-6
18.5000E+0,4.4812E-6
19.0000E+0,4.9204E-6
19.5000E+0,5.2928E-6
20.0000E+0,5.5062E-6
20.0000E+0,5.5322E-6
19.5000E+0,5.1636E-6
19.0000E+0,4.7422E-6
18.5000E+0,4.4026E-6
18.0000E+0,4.0585E-6
17.5000E+0,3.6974E-6
17.0000E+0,3.4250E-6
16.5000E+0,3.1371E-6
16.0000E+0,2.8820E-6
15.5000E+0,2.5459E-6
15.0000E+0,2.2874E-6
14.5000E+0,2.1184E-6
14.0000E+0,1.9179E-6
13.5000E+0,1.6867E-6
13.0000E+0,1.5053E-6
12.5000E+0,1.3169E-6
12.0000E+0,1.1448E-6
11.5000E+0,982.3743E-9
11.0000E+0,862.6143E-9
10.5000E+0,736.1960E-9
10.0000E+0,553.7687E-9
9.5000E+0,431.3536E-9
9.0000E+0,333.5302E-9
8.5000E+0,250.7780E-9
8.0000E+0,143.0518E-9
7.5000E+0,106.9801E-9
7.0000E+0,76.9662E-9
6.5000E+0,47.0316E-9
6.0000E+0,9.7903E-9
5.5000E+0,36.6061E-12
5.0000E+0,19.6476E-12
4.5000E+0,13.5158E-12
4.0000E+0,10.3082E-12
3.5000E+0,9.5089E-12
3.0000E+0,7.7685E-12
2.5000E+0,7.0501E-12
2.0000E+0,6.5948E-12
1.5000E+0,6.2912E-12
1.0000E+0,6.0079E-12
500.0000E-3,4.9758E-12
000.0000E-3,5.6538E-12
-500.0000E-3,4.9050E-12
-1.0000E+0,2.9117E-12
-1.5000E+0,2.5879E-12
-2.0000E+0,2.3551E-12
-2.5000E+0,2.5069E-12
-3.0000E+0,2.5474E-12
-3.5000E+0,2.2236E-12
-4.0000E+0,2.3855E-12
-4.5000E+0,1.7177E-12
-5.0000E+0,2.0415E-12
-5.5000E+0,2.6587E-12
-6.0000E+0,2.7093E-12
-6.5000E+0,2.5879E-12
-7.0000E+0,2.1022E-12
-7.5000E+0,2.4664E-12
-8.0000E+0,2.7801E-12
-8.5000E+0,2.2742E-12
-9.0000E+0,2.5373E-12
-9.5000E+0,2.4462E-12
-10.0000E+0,2.4159E-12
-10.5000E+0,1.4344E-12
-11.0000E+0,1.8897E-12
-11.5000E+0,2.8206E-12
-12.0000E+0,2.3045E-12
-12.5000E+0,2.3855E-12
-13.0000E+0,2.7194E-12
-13.5000E+0,2.8307E-12
-14.0000E+0,2.5474E-12
-14.5000E+0,1.9403E-12
-15.0000E+0,2.0415E-12
-15.5000E+0,1.8391E-12
-16.0000E+0,2.4361E-12
-16.5000E+0,1.7885E-12
-17.0000E+0,2.3045E-12
-17.5000E+0,2.1427E-12
-18.0000E+0,1.9403E-12
-18.5000E+0,2.3855E-12
-19.0000E+0,2.3450E-12
-19.5000E+0,2.1224E-12
-20.0000E+0,2.3147E-12
