GateV,DrainI
-20.0000E+0,15.4888E-9
-19.5000E+0,15.4977E-9
-19.0000E+0,15.5109E-9
-18.5000E+0,15.5210E-9
-18.0000E+0,15.5323E-9
-17.5000E+0,15.5406E-9
-17.0000E+0,15.5500E-9
-16.5000E+0,15.5587E-9
-16.0000E+0,15.5676E-9
-15.5000E+0,15.5760E-9
-15.0000E+0,15.5815E-9
-14.5000E+0,15.5878E-9
-14.0000E+0,15.5949E-9
-13.5000E+0,15.6029E-9
-13.0000E+0,15.6078E-9
-12.5000E+0,15.6142E-9
-12.0000E+0,15.6177E-9
-11.5000E+0,15.6216E-9
-11.0000E+0,15.6278E-9
-10.5000E+0,15.6382E-9
-10.0000E+0,15.6443E-9
-9.5000E+0,15.6496E-9
-9.0000E+0,15.6535E-9
-8.5000E+0,15.6587E-9
-8.0000E+0,15.6636E-9
-7.5000E+0,15.6694E-9
-7.0000E+0,15.6806E-9
-6.5000E+0,15.6965E-9
-6.0000E+0,15.8117E-9
-5.5000E+0,16.1550E-9
-5.0000E+0,18.1014E-9
-4.5000E+0,21.9271E-9
-4.0000E+0,24.0634E-9
-3.5000E+0,25.5870E-9
-3.0000E+0,25.9119E-9
-2.5000E+0,26.0648E-9
-2.0000E+0,26.4435E-9
-1.5000E+0,27.2547E-9
-1.0000E+0,58.7487E-9
-500.0000E-3,109.9265E-9
000.0000E-3,167.6044E-9
500.0000E-3,220.6692E-9
1.0000E+0,273.9067E-9
1.5000E+0,306.4474E-9
2.0000E+0,331.1201E-9
2.5000E+0,427.1322E-9
3.0000E+0,590.1623E-9
3.5000E+0,749.8830E-9
4.0000E+0,874.9377E-9
4.5000E+0,1.0311E-6
5.0000E+0,1.2354E-6
5.5000E+0,1.4326E-6
6.0000E+0,1.7477E-6
6.5000E+0,2.0410E-6
7.0000E+0,2.3200E-6
7.5000E+0,2.6616E-6
8.0000E+0,2.9964E-6
8.5000E+0,3.3881E-6
9.0000E+0,3.8732E-6
9.5000E+0,4.5309E-6
10.0000E+0,4.9960E-6
10.5000E+0,5.5783E-6
11.0000E+0,6.0188E-6
11.5000E+0,6.8673E-6
12.0000E+0,7.6153E-6
12.5000E+0,8.3090E-6
13.0000E+0,9.3635E-6
13.5000E+0,10.1740E-6
14.0000E+0,11.0754E-6
14.5000E+0,12.1649E-6
15.0000E+0,13.2187E-6
15.5000E+0,14.0966E-6
16.0000E+0,14.9773E-6
16.5000E+0,16.5317E-6
17.0000E+0,17.6493E-6
17.5000E+0,18.3054E-6
18.0000E+0,19.6078E-6
18.5000E+0,21.5931E-6
19.0000E+0,22.6735E-6
19.5000E+0,25.3711E-6
20.0000E+0,26.9797E-6
20.0000E+0,26.7659E-6
19.5000E+0,25.0135E-6
19.0000E+0,23.5286E-6
18.5000E+0,21.9608E-6
18.0000E+0,20.5088E-6
17.5000E+0,18.9991E-6
17.0000E+0,18.3748E-6
16.5000E+0,17.0989E-6
16.0000E+0,15.9070E-6
15.5000E+0,14.6785E-6
15.0000E+0,13.6576E-6
14.5000E+0,12.6622E-6
14.0000E+0,11.5565E-6
13.5000E+0,10.6759E-6
13.0000E+0,9.8326E-6
12.5000E+0,9.0151E-6
12.0000E+0,8.2332E-6
11.5000E+0,7.5182E-6
11.0000E+0,6.7252E-6
10.5000E+0,6.0877E-6
10.0000E+0,5.4702E-6
9.5000E+0,4.8563E-6
9.0000E+0,4.3661E-6
8.5000E+0,3.8375E-6
8.0000E+0,3.3851E-6
7.5000E+0,2.9697E-6
7.0000E+0,2.5803E-6
6.5000E+0,2.2257E-6
6.0000E+0,1.8975E-6
5.5000E+0,1.6099E-6
5.0000E+0,1.3427E-6
4.5000E+0,1.1144E-6
4.0000E+0,910.1182E-9
3.5000E+0,735.2735E-9
3.0000E+0,578.4022E-9
2.5000E+0,460.7986E-9
2.0000E+0,360.7358E-9
1.5000E+0,298.7146E-9
1.0000E+0,275.8943E-9
500.0000E-3,261.3004E-9
000.0000E-3,208.1864E-9
-500.0000E-3,144.6751E-9
-1.0000E+0,97.8775E-9
-1.5000E+0,61.2646E-9
-2.0000E+0,37.0891E-9
-2.5000E+0,24.3237E-9
-3.0000E+0,18.0478E-9
-3.5000E+0,15.8631E-9
-4.0000E+0,15.3883E-9
-4.5000E+0,15.3114E-9
-5.0000E+0,15.3113E-9
-5.5000E+0,15.3198E-9
-6.0000E+0,15.3295E-9
-6.5000E+0,15.3423E-9
-7.0000E+0,15.3550E-9
-7.5000E+0,15.3679E-9
-8.0000E+0,15.3791E-9
-8.5000E+0,15.3876E-9
-9.0000E+0,15.4001E-9
-9.5000E+0,15.4129E-9
-10.0000E+0,15.4218E-9
-10.5000E+0,15.4327E-9
-11.0000E+0,15.4455E-9
-11.5000E+0,15.4548E-9
-12.0000E+0,15.4660E-9
-12.5000E+0,15.4746E-9
-13.0000E+0,15.4847E-9
-13.5000E+0,15.4933E-9
-14.0000E+0,15.5046E-9
-14.5000E+0,15.5139E-9
-15.0000E+0,15.5233E-9
-15.5000E+0,15.5336E-9
-16.0000E+0,15.5401E-9
-16.5000E+0,15.5466E-9
-17.0000E+0,15.5596E-9
-17.5000E+0,15.5682E-9
-18.0000E+0,15.5747E-9
-18.5000E+0,15.5838E-9
-19.0000E+0,15.5913E-9
-19.5000E+0,15.5999E-9
-20.0000E+0,15.6096E-9
