GateV,DrainI
-20.0000E+0,11.1996E-9
-19.5000E+0,11.1916E-9
-19.0000E+0,11.1905E-9
-18.5000E+0,11.1925E-9
-18.0000E+0,11.1963E-9
-17.5000E+0,11.2006E-9
-17.0000E+0,11.2007E-9
-16.5000E+0,11.2047E-9
-16.0000E+0,11.2094E-9
-15.5000E+0,11.2085E-9
-15.0000E+0,11.2098E-9
-14.5000E+0,11.2123E-9
-14.0000E+0,11.2143E-9
-13.5000E+0,11.2420E-9
-13.0000E+0,11.4099E-9
-12.5000E+0,11.9713E-9
-12.0000E+0,13.4007E-9
-11.5000E+0,16.3790E-9
-11.0000E+0,21.5523E-9
-10.5000E+0,29.6928E-9
-10.0000E+0,41.3491E-9
-9.5000E+0,58.6910E-9
-9.0000E+0,83.4532E-9
-8.5000E+0,113.7727E-9
-8.0000E+0,158.7132E-9
-7.5000E+0,209.5594E-9
-7.0000E+0,275.6140E-9
-6.5000E+0,357.9090E-9
-6.0000E+0,461.0656E-9
-5.5000E+0,563.3707E-9
-5.0000E+0,698.3561E-9
-4.5000E+0,847.6890E-9
-4.0000E+0,1.0056E-6
-3.5000E+0,1.2286E-6
-3.0000E+0,1.4612E-6
-2.5000E+0,1.7158E-6
-2.0000E+0,1.9992E-6
-1.5000E+0,2.3231E-6
-1.0000E+0,2.6879E-6
-500.0000E-3,3.0725E-6
000.0000E-3,3.4877E-6
500.0000E-3,3.9395E-6
1.0000E+0,4.4249E-6
1.5000E+0,4.9720E-6
2.0000E+0,5.5648E-6
2.5000E+0,6.1937E-6
3.0000E+0,6.8452E-6
3.5000E+0,7.5896E-6
4.0000E+0,8.3826E-6
4.5000E+0,9.2611E-6
5.0000E+0,10.2176E-6
5.5000E+0,11.1386E-6
6.0000E+0,12.1530E-6
6.5000E+0,13.2204E-6
7.0000E+0,14.4226E-6
7.5000E+0,15.6038E-6
8.0000E+0,16.6307E-6
8.5000E+0,18.0747E-6
9.0000E+0,25.1269E-6
9.5000E+0,28.7913E-6
10.0000E+0,29.3582E-6
10.5000E+0,31.7789E-6
11.0000E+0,33.8648E-6
11.5000E+0,36.5254E-6
12.0000E+0,38.8599E-6
12.5000E+0,41.5084E-6
13.0000E+0,44.4501E-6
13.5000E+0,47.5813E-6
14.0000E+0,50.6812E-6
14.5000E+0,53.8759E-6
15.0000E+0,57.0863E-6
15.5000E+0,60.6237E-6
16.0000E+0,65.0544E-6
16.5000E+0,68.5412E-6
17.0000E+0,71.7291E-6
17.5000E+0,75.7853E-6
18.0000E+0,79.6154E-6
18.5000E+0,83.1513E-6
19.0000E+0,87.3239E-6
19.5000E+0,99.1974E-6
20.0000E+0,103.7117E-6
20.0000E+0,103.5774E-6
19.5000E+0,98.8520E-6
19.0000E+0,94.2662E-6
18.5000E+0,89.8242E-6
18.0000E+0,85.5100E-6
17.5000E+0,81.3299E-6
17.0000E+0,77.2678E-6
16.5000E+0,73.3305E-6
16.0000E+0,69.4622E-6
15.5000E+0,65.7683E-6
15.0000E+0,62.1989E-6
14.5000E+0,58.7511E-6
14.0000E+0,55.4278E-6
13.5000E+0,52.2226E-6
13.0000E+0,49.1324E-6
12.5000E+0,46.1606E-6
12.0000E+0,43.2983E-6
11.5000E+0,40.5524E-6
11.0000E+0,37.9152E-6
10.5000E+0,35.3926E-6
10.0000E+0,32.9771E-6
9.5000E+0,30.6695E-6
9.0000E+0,28.4651E-6
8.5000E+0,26.3660E-6
8.0000E+0,24.3681E-6
7.5000E+0,22.4728E-6
7.0000E+0,20.6742E-6
6.5000E+0,18.9715E-6
6.0000E+0,17.3614E-6
5.5000E+0,15.8438E-6
5.0000E+0,14.4155E-6
4.5000E+0,13.0750E-6
4.0000E+0,11.8182E-6
3.5000E+0,10.6436E-6
3.0000E+0,9.5480E-6
2.5000E+0,8.5309E-6
2.0000E+0,7.5883E-6
1.5000E+0,6.7367E-6
1.0000E+0,5.9313E-6
500.0000E-3,5.1948E-6
000.0000E-3,4.5229E-6
-500.0000E-3,3.9135E-6
-1.0000E+0,3.3634E-6
-1.5000E+0,2.8694E-6
-2.0000E+0,2.4289E-6
-2.5000E+0,2.0381E-6
-3.0000E+0,1.6939E-6
-3.5000E+0,1.3932E-6
-4.0000E+0,1.1331E-6
-4.5000E+0,910.9172E-9
-5.0000E+0,722.6837E-9
-5.5000E+0,570.8899E-9
-6.0000E+0,439.6234E-9
-6.5000E+0,333.4990E-9
-7.0000E+0,248.9666E-9
-7.5000E+0,182.5778E-9
-8.0000E+0,131.5019E-9
-8.5000E+0,92.8573E-9
-9.0000E+0,64.8357E-9
-9.5000E+0,44.6042E-9
-10.0000E+0,30.6691E-9
-10.5000E+0,21.6606E-9
-11.0000E+0,16.2513E-9
-11.5000E+0,13.3505E-9
-12.0000E+0,12.0093E-9
-12.5000E+0,11.5006E-9
-13.0000E+0,11.3640E-9
-13.5000E+0,11.3464E-9
-14.0000E+0,11.3441E-9
-14.5000E+0,11.3458E-9
-15.0000E+0,11.3468E-9
-15.5000E+0,11.3471E-9
-16.0000E+0,11.3462E-9
-16.5000E+0,11.3461E-9
-17.0000E+0,11.3472E-9
-17.5000E+0,11.3477E-9
-18.0000E+0,11.3489E-9
-18.5000E+0,11.3499E-9
-19.0000E+0,11.3517E-9
-19.5000E+0,11.3500E-9
-20.0000E+0,11.3491E-9
